latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-73.78723,7.0,-18000,America/New_York,GMT-5

time,temperature_2m_max (°F),rain_sum (inch)
2011-10-04,62.1,0.012
2011-10-05,70.0,0.000
2011-10-06,65.0,0.000
2011-10-07,62.7,0.000
2011-10-08,74.2,0.000
2011-10-09,79.6,0.000
2011-10-10,78.2,0.000
2011-10-11,70.2,0.000
2011-10-12,61.2,0.004
2011-10-13,65.8,0.016
2011-10-14,69.8,0.870
2011-10-15,63.2,0.000
2011-10-16,64.7,0.016
2011-10-17,64.3,0.000
2011-10-18,66.8,0.000
2011-10-19,64.6,1.378
2011-10-20,68.3,0.260
2011-10-21,56.9,0.000
2011-10-22,58.0,0.000
2011-10-23,57.4,0.000
2011-10-24,60.4,0.051
2011-10-25,59.9,0.000
2011-10-26,60.3,0.024
2011-10-27,55.5,0.441
2011-10-28,48.5,0.000
2011-10-29,45.8,0.870
2011-10-30,45.7,0.028
2011-10-31,52.2,0.000
2011-11-01,53.4,0.000
2011-11-02,55.1,0.000
2011-11-03,58.4,0.000
2011-11-04,50.8,0.000
2011-11-05,48.1,0.000
2011-11-06,52.3,0.000
2011-11-07,58.9,0.000
2011-11-08,65.5,0.000
2011-11-09,61.3,0.000
2011-11-10,64.3,0.028
2011-11-11,49.5,0.079
2011-11-12,53.8,0.000
2011-11-13,58.1,0.000
2011-11-14,65.2,0.000
2011-11-15,65.4,0.024
2011-11-16,55.7,0.921
2011-11-17,52.7,0.220
2011-11-18,44.5,0.000
2011-11-19,49.8,0.000
2011-11-20,62.1,0.000
2011-11-21,53.5,0.130
2011-11-22,49.4,0.579
2011-11-23,59.3,1.181
2011-11-24,52.6,0.000
2011-11-25,58.1,0.000
2011-11-26,60.8,0.000
2011-11-27,60.3,0.000
2011-11-28,64.3,0.000
2011-11-29,62.3,0.217
2011-11-30,52.9,0.028
2011-12-01,48.7,0.000
2011-12-02,50.6,0.000
2011-12-03,44.8,0.000
2011-12-04,52.2,0.000
2011-12-05,57.2,0.000
2011-12-06,59.5,0.370
2011-12-07,58.5,1.209
2011-12-08,44.6,0.512
2011-12-09,49.9,0.024
2011-12-10,42.9,0.000
2011-12-11,37.9,0.000
2011-12-12,41.8,0.000
2011-12-13,44.5,0.000
2011-12-14,47.8,0.000
2011-12-15,54.5,0.012
2011-12-16,54.4,0.000
2011-12-17,41.9,0.000
2011-12-18,32.3,0.000
2011-12-19,43.2,0.000
2011-12-20,42.6,0.020
2011-12-21,57.2,0.122
2011-12-22,56.4,0.075
2011-12-23,47.4,0.835
2011-12-24,36.6,0.000
2011-12-25,44.2,0.000
2011-12-26,44.2,0.008
2011-12-27,54.7,0.650
2011-12-28,50.1,0.000
2011-12-29,34.6,0.000
2011-12-30,47.8,0.000
2011-12-31,52.2,0.083
2012-01-01,49.5,0.110
2012-01-02,45.5,0.000
2012-01-03,31.2,0.000
2012-01-04,27.3,0.000
2012-01-05,39.7,0.000
2012-01-06,48.8,0.008
2012-01-07,57.0,0.000
2012-01-08,43.6,0.000
2012-01-09,38.3,0.000
2012-01-10,45.3,0.000
2012-01-11,44.5,0.024
2012-01-12,48.6,0.949
2012-01-13,47.2,0.075
2012-01-14,33.4,0.000
2012-01-15,25.9,0.000
2012-01-16,33.7,0.004
2012-01-17,48.0,0.205
2012-01-18,49.7,0.000
2012-01-19,35.5,0.000
2012-01-20,32.8,0.000
2012-01-21,28.4,0.012
2012-01-22,33.4,0.000
2012-01-23,48.2,0.197
2012-01-24,50.8,0.016
2012-01-25,43.9,0.000
2012-01-26,42.3,0.232
2012-01-27,56.9,0.441
2012-01-28,44.8,0.000
2012-01-29,41.9,0.000
2012-01-30,38.5,0.000
2012-01-31,55.0,0.000
2012-02-01,60.1,0.110
2012-02-02,45.0,0.000
2012-02-03,42.9,0.000
2012-02-04,44.5,0.000
2012-02-05,40.0,0.000
2012-02-06,48.1,0.000
2012-02-07,47.2,0.000
2012-02-08,38.0,0.016
2012-02-09,44.8,0.000
2012-02-10,44.5,0.000
2012-02-11,38.9,0.012
2012-02-12,32.8,0.000
2012-02-13,42.2,0.000
2012-02-14,44.6,0.012
2012-02-15,45.1,0.008
2012-02-16,42.9,0.138
2012-02-17,49.4,0.004
2012-02-18,46.5,0.024
2012-02-19,43.3,0.000
2012-02-20,43.9,0.000
2012-02-21,44.5,0.000
2012-02-22,54.1,0.035
2012-02-23,54.4,0.008
2012-02-24,43.8,0.413
2012-02-25,43.1,0.008
2012-02-26,42.4,0.000
2012-02-27,52.6,0.000
2012-02-28,48.2,0.000
2012-02-29,42.5,0.437
2012-03-01,42.1,0.429
2012-03-02,41.2,0.087
2012-03-03,54.6,0.201
2012-03-04,44.1,0.000
2012-03-05,43.1,0.000
2012-03-06,41.8,0.000
2012-03-07,58.0,0.000
2012-03-08,65.2,0.000
2012-03-09,58.2,0.154
2012-03-10,42.1,0.000
2012-03-11,56.6,0.000
2012-03-12,64.5,0.016
2012-03-13,69.4,0.091
2012-03-14,66.7,0.000
2012-03-15,49.9,0.000
2012-03-16,53.6,0.000
2012-03-17,58.5,0.000
2012-03-18,61.9,0.000
2012-03-19,70.6,0.000
2012-03-20,67.0,0.000
2012-03-21,63.2,0.000
2012-03-22,71.5,0.000
2012-03-23,70.3,0.000
2012-03-24,58.0,0.020
2012-03-25,50.2,0.035
2012-03-26,51.0,0.000
2012-03-27,50.7,0.000
2012-03-28,67.1,0.126
2012-03-29,54.3,0.008
2012-03-30,54.1,0.051
2012-03-31,43.6,0.319
2012-04-01,51.6,0.134
2012-04-02,55.9,0.118
2012-04-03,61.6,0.000
2012-04-04,65.6,0.000
2012-04-05,56.9,0.000
2012-04-06,56.6,0.000
2012-04-07,58.8,0.000
2012-04-08,64.3,0.000
2012-04-09,61.2,0.000
2012-04-10,59.0,0.000
2012-04-11,53.9,0.063
2012-04-12,59.3,0.012
2012-04-13,63.8,0.000
2012-04-14,69.9,0.000
2012-04-15,75.4,0.004
2012-04-16,83.4,0.000
2012-04-17,78.7,0.000
2012-04-18,62.6,0.000
2012-04-19,67.9,0.012
2012-04-20,67.9,0.008
2012-04-21,73.2,0.000
2012-04-22,58.9,1.374
2012-04-23,55.4,0.429
2012-04-24,57.1,0.000
2012-04-25,60.5,0.043
2012-04-26,60.1,0.028
2012-04-27,56.5,0.000
2012-04-28,58.9,0.000
2012-04-29,61.8,0.000
2012-04-30,58.9,0.012
2012-05-01,65.7,0.465
2012-05-02,52.2,0.165
2012-05-03,58.9,0.114
2012-05-04,78.4,0.024
2012-05-05,59.8,0.075
2012-05-06,60.8,0.000
2012-05-07,61.3,0.008
2012-05-08,66.0,0.067
2012-05-09,68.0,0.665
2012-05-10,63.5,0.386
2012-05-11,67.4,0.000
2012-05-12,75.9,0.000
2012-05-13,77.8,0.000
2012-05-14,69.4,0.000
2012-05-15,63.6,0.354
2012-05-16,76.5,0.004
2012-05-17,70.3,0.000
2012-05-18,68.8,0.000
2012-05-19,76.3,0.000
2012-05-20,76.1,0.000
2012-05-21,66.7,0.531
2012-05-22,66.4,0.524
2012-05-23,71.5,0.075
2012-05-24,71.3,0.012
2012-05-25,74.1,0.047
2012-05-26,84.8,0.087
2012-05-27,81.3,0.157
2012-05-28,86.8,0.000
2012-05-29,88.3,0.000
2012-05-30,75.7,0.343
2012-05-31,78.6,0.000
2012-06-01,72.1,0.016
2012-06-02,76.0,0.610
2012-06-03,75.0,0.000
2012-06-04,63.9,0.260
2012-06-05,63.8,0.000
2012-06-06,70.4,0.004
2012-06-07,74.2,0.000
2012-06-08,80.5,0.000
2012-06-09,77.1,0.000
2012-06-10,82.2,0.047
2012-06-11,73.5,0.028
2012-06-12,73.8,0.587
2012-06-13,69.2,0.748
2012-06-14,72.4,0.039
2012-06-15,75.4,0.000
2012-06-16,74.7,0.000
2012-06-17,66.7,0.004
2012-06-18,68.8,0.000
2012-06-19,76.6,0.016
2012-06-20,94.6,0.000
2012-06-21,96.6,0.000
2012-06-22,92.4,0.248
2012-06-23,85.4,0.071
2012-06-24,83.4,0.000
2012-06-25,77.3,0.728
2012-06-26,72.1,0.000
2012-06-27,81.7,0.000
2012-06-28,88.6,0.000
2012-06-29,97.6,0.008
2012-06-30,94.3,0.000
2012-07-01,94.7,0.091
2012-07-02,87.7,0.000
2012-07-03,89.7,0.000
2012-07-04,91.3,0.134
2012-07-05,94.9,0.000
2012-07-06,92.0,0.000
2012-07-07,100.6,0.098
2012-07-08,90.8,0.000
2012-07-09,86.5,0.000
2012-07-10,86.5,0.000
2012-07-11,82.8,0.000
2012-07-12,87.6,0.000
2012-07-13,88.6,0.000
2012-07-14,88.1,0.000
2012-07-15,88.8,0.240
2012-07-16,90.8,0.012
2012-07-17,95.6,0.000
2012-07-18,99.8,0.039
2012-07-19,78.9,0.079
2012-07-20,72.7,1.535
2012-07-21,74.5,0.000
2012-07-22,78.7,0.000
2012-07-23,84.4,0.008
2012-07-24,90.7,0.000
2012-07-25,84.7,0.000
2012-07-26,91.2,0.323
2012-07-27,86.8,0.063
2012-07-28,78.1,0.594
2012-07-29,76.1,0.264
2012-07-30,78.1,0.035
2012-07-31,75.6,0.000
2012-08-01,79.4,0.248
2012-08-02,85.7,0.000
2012-08-03,89.3,0.000
2012-08-04,87.7,0.000
2012-08-05,90.0,0.193
2012-08-06,85.7,0.106
2012-08-07,82.7,0.000
2012-08-08,85.4,0.000
2012-08-09,86.8,0.020
2012-08-10,79.5,0.244
2012-08-11,83.3,0.189
2012-08-12,84.1,0.161
2012-08-13,83.3,0.000
2012-08-14,81.6,0.177
2012-08-15,79.6,0.945
2012-08-16,82.8,0.031
2012-08-17,86.1,0.047
2012-08-18,76.9,0.504
2012-08-19,75.5,0.000
2012-08-20,77.9,0.000
2012-08-21,79.2,0.000
2012-08-22,79.8,0.000
2012-08-23,82.6,0.000
2012-08-24,84.2,0.000
2012-08-25,81.6,0.016
2012-08-26,80.2,0.000
2012-08-27,80.5,0.161
2012-08-28,85.8,0.205
2012-08-29,78.5,0.000
2012-08-30,83.0,0.000
2012-08-31,90.8,0.000
2012-09-01,87.3,0.000
2012-09-02,80.5,0.031
2012-09-03,74.2,0.083
2012-09-04,78.5,0.421
2012-09-05,80.2,0.579
2012-09-06,79.3,0.000
2012-09-07,83.9,0.142
2012-09-08,80.0,0.520
2012-09-09,75.1,0.098
2012-09-10,71.3,0.000
2012-09-11,71.5,0.000
2012-09-12,76.7,0.000
2012-09-13,77.6,0.000
2012-09-14,77.6,0.000
2012-09-15,73.4,0.008
2012-09-16,72.3,0.000
2012-09-17,76.0,0.000
2012-09-18,73.7,1.398
2012-09-19,68.2,0.217
2012-09-20,67.1,0.012
2012-09-21,70.4,0.000
2012-09-22,74.0,0.043
2012-09-23,67.2,0.000
2012-09-24,65.2,0.000
2012-09-25,71.1,0.000
2012-09-26,75.0,0.016
2012-09-27,72.1,0.161
2012-09-28,72.2,0.465
2012-09-29,62.1,0.087
2012-09-30,66.2,0.008
2012-10-01,69.6,0.000
2012-10-02,71.5,0.776
2012-10-03,74.7,0.031
2012-10-04,72.0,0.165
2012-10-05,76.5,0.000
2012-10-06,76.3,0.008
2012-10-07,56.8,0.181
2012-10-08,55.0,0.043
2012-10-09,59.5,0.039
2012-10-10,64.9,0.047
2012-10-11,58.3,0.000
2012-10-12,54.9,0.000
2012-10-13,52.2,0.000
2012-10-14,68.8,0.000
2012-10-15,70.3,0.319
2012-10-16,58.3,0.000
2012-10-17,60.4,0.000
2012-10-18,63.3,0.043
2012-10-19,65.0,1.205
2012-10-20,68.1,0.012
2012-10-21,63.7,0.000
2012-10-22,65.2,0.000
2012-10-23,64.0,0.071
2012-10-24,62.5,0.098
2012-10-25,61.6,0.028
2012-10-26,65.9,0.000
2012-10-27,63.5,0.000
2012-10-28,58.2,0.016
2012-10-29,62.4,0.866
2012-10-30,55.7,0.276
2012-10-31,51.2,0.039
2012-11-01,51.2,0.000
2012-11-02,52.1,0.000
2012-11-03,49.1,0.000
2012-11-04,50.2,0.000
2012-11-05,46.3,0.000
2012-11-06,42.7,0.000
2012-11-07,39.2,0.213
2012-11-08,43.6,0.024
2012-11-09,47.9,0.000
2012-11-10,54.0,0.000
2012-11-11,61.4,0.000
2012-11-12,63.2,0.000
2012-11-13,58.6,0.193
2012-11-14,46.9,0.000
2012-11-15,44.5,0.000
2012-11-16,46.1,0.000
2012-11-17,50.2,0.000
2012-11-18,48.1,0.000
2012-11-19,48.6,0.000
2012-11-20,48.8,0.000
2012-11-21,51.1,0.000
2012-11-22,52.7,0.000
2012-11-23,53.1,0.016
2012-11-24,46.8,0.000
2012-11-25,40.6,0.000
2012-11-26,46.4,0.000
2012-11-27,39.3,0.362
2012-11-28,42.0,0.000
2012-11-29,43.6,0.000
2012-11-30,44.3,0.000
2012-12-01,49.3,0.004
2012-12-02,51.3,0.079
2012-12-03,59.8,0.008
2012-12-04,60.1,0.000
2012-12-05,53.7,0.031
2012-12-06,40.4,0.000
2012-12-07,41.9,0.122
2012-12-08,50.3,0.394
2012-12-09,47.2,0.217
2012-12-10,59.3,0.193
2012-12-11,56.5,0.028
2012-12-12,42.9,0.000
2012-12-13,43.9,0.000
2012-12-14,46.0,0.000
2012-12-15,45.4,0.000
2012-12-16,49.0,0.138
2012-12-17,45.9,0.248
2012-12-18,52.7,0.425
2012-12-19,47.0,0.000
2012-12-20,44.8,0.035
2012-12-21,54.8,0.870
2012-12-22,38.3,0.000
2012-12-23,41.5,0.000
2012-12-24,39.4,0.106
2012-12-25,43.5,0.024
2012-12-26,38.2,0.685
2012-12-27,43.7,0.283
2012-12-28,38.4,0.000
2012-12-29,36.2,0.201
2012-12-30,32.1,0.000
2012-12-31,36.2,0.000
2013-01-01,37.9,0.000
2013-01-02,31.5,0.000
2013-01-03,31.9,0.000
2013-01-04,37.3,0.000
2013-01-05,41.5,0.000
2013-01-06,44.2,0.000
2013-01-07,42.9,0.000
2013-01-08,46.2,0.000
2013-01-09,46.8,0.000
2013-01-10,46.1,0.000
2013-01-11,45.3,0.437
2013-01-12,48.4,0.031
2013-01-13,47.4,0.000
2013-01-14,56.4,0.020
2013-01-15,40.0,0.169
2013-01-16,36.1,0.327
2013-01-17,43.1,0.004
2013-01-18,32.5,0.000
2013-01-19,46.7,0.000
2013-01-20,51.3,0.000
2013-01-21,34.7,0.000
2013-01-22,28.5,0.000
2013-01-23,21.8,0.000
2013-01-24,24.6,0.000
2013-01-25,25.6,0.000
2013-01-26,28.0,0.000
2013-01-27,34.1,0.000
2013-01-28,34.6,0.154
2013-01-29,46.8,0.000
2013-01-30,57.1,0.031
2013-01-31,56.8,0.606
2013-02-01,32.8,0.000
2013-02-02,29.5,0.000
2013-02-03,30.7,0.000
2013-02-04,31.3,0.000
2013-02-05,31.9,0.000
2013-02-06,38.7,0.000
2013-02-07,32.6,0.000
2013-02-08,36.1,0.406
2013-02-09,29.2,0.000
2013-02-10,28.8,0.000
2013-02-11,42.8,0.461
2013-02-12,40.9,0.000
2013-02-13,38.8,0.043
2013-02-14,39.9,0.000
2013-02-15,46.2,0.000
2013-02-16,36.1,0.016
2013-02-17,28.3,0.000
2013-02-18,32.7,0.000
2013-02-19,44.5,0.240
2013-02-20,34.1,0.000
2013-02-21,33.0,0.000
2013-02-22,37.6,0.000
2013-02-23,42.4,0.161
2013-02-24,44.5,0.004
2013-02-25,44.5,0.000
2013-02-26,42.6,0.063
2013-02-27,50.6,0.484
2013-02-28,49.6,0.035
2013-03-01,45.5,0.000
2013-03-02,40.9,0.000
2013-03-03,39.8,0.000
2013-03-04,41.2,0.000
2013-03-05,46.7,0.000
2013-03-06,40.5,0.142
2013-03-07,39.9,0.047
2013-03-08,38.1,0.024
2013-03-09,46.8,0.000
2013-03-10,46.0,0.000
2013-03-11,51.8,0.000
2013-03-12,52.3,0.748
2013-03-13,49.3,0.000
2013-03-14,39.3,0.000
2013-03-15,45.7,0.000
2013-03-16,40.3,0.004
2013-03-17,40.5,0.000
2013-03-18,35.7,0.043
2013-03-19,43.1,0.185
2013-03-20,44.7,0.000
2013-03-21,39.1,0.000
2013-03-22,41.3,0.000
2013-03-23,44.9,0.000
2013-03-24,46.1,0.000
2013-03-25,39.1,0.236
2013-03-26,50.4,0.000
2013-03-27,51.0,0.008
2013-03-28,49.0,0.020
2013-03-29,53.4,0.000
2013-03-30,55.5,0.000
2013-03-31,52.5,0.110
2013-04-01,58.0,0.028
2013-04-02,43.4,0.000
2013-04-03,46.1,0.000
2013-04-04,49.2,0.000
2013-04-05,60.8,0.000
2013-04-06,49.6,0.000
2013-04-07,53.7,0.000
2013-04-08,68.8,0.000
2013-04-09,77.9,0.000
2013-04-10,70.4,0.012
2013-04-11,60.9,0.051
2013-04-12,44.8,0.626
2013-04-13,55.2,0.008
2013-04-14,55.3,0.000
2013-04-15,53.9,0.000
2013-04-16,61.0,0.024
2013-04-17,67.2,0.035
2013-04-18,56.6,0.000
2013-04-19,68.6,0.031
2013-04-20,61.5,0.346
2013-04-21,52.2,0.000
2013-04-22,51.0,0.000
2013-04-23,50.2,0.000
2013-04-24,66.1,0.000
2013-04-25,61.8,0.016
2013-04-26,63.8,0.000
2013-04-27,65.2,0.000
2013-04-28,66.3,0.000
2013-04-29,56.1,0.000
2013-04-30,63.5,0.000
2013-05-01,64.6,0.000
2013-05-02,68.8,0.000
2013-05-03,61.6,0.000
2013-05-04,64.6,0.000
2013-05-05,59.3,0.000
2013-05-06,66.1,0.000
2013-05-07,68.3,0.000
2013-05-08,64.4,0.720
2013-05-09,66.1,0.264
2013-05-10,76.5,0.000
2013-05-11,69.8,0.567
2013-05-12,67.9,0.020
2013-05-13,55.7,0.000
2013-05-14,58.0,0.000
2013-05-15,67.6,0.020
2013-05-16,77.1,0.000
2013-05-17,70.0,0.000
2013-05-18,67.1,0.024
2013-05-19,60.7,0.114
2013-05-20,75.5,0.000
2013-05-21,83.7,0.000
2013-05-22,84.9,0.083
2013-05-23,76.0,0.512
2013-05-24,66.3,0.350
2013-05-25,52.4,0.492
2013-05-26,64.2,0.000
2013-05-27,71.4,0.000
2013-05-28,66.3,0.209
2013-05-29,81.1,0.012
2013-05-30,88.4,0.000
2013-05-31,89.0,0.000
2013-06-01,87.7,0.000
2013-06-02,86.4,0.098
2013-06-03,75.4,1.098
2013-06-04,72.7,0.000
2013-06-05,70.4,0.000
2013-06-06,69.7,0.067
2013-06-07,62.2,1.689
2013-06-08,74.5,0.256
2013-06-09,78.2,0.000
2013-06-10,68.7,1.028
2013-06-11,78.8,0.252
2013-06-12,74.1,0.000
2013-06-13,65.4,1.240
2013-06-14,69.7,0.213
2013-06-15,77.2,0.000
2013-06-16,79.7,0.000
2013-06-17,82.4,0.000
2013-06-18,78.1,0.118
2013-06-19,74.3,0.000
2013-06-20,76.5,0.000
2013-06-21,79.2,0.000
2013-06-22,80.5,0.000
2013-06-23,84.3,0.000
2013-06-24,91.6,0.028
2013-06-25,90.4,0.000
2013-06-26,89.3,0.150
2013-06-27,84.1,0.591
2013-06-28,82.9,0.366
2013-06-29,81.4,0.075
2013-06-30,80.5,0.031
2013-07-01,78.8,0.370
2013-07-02,79.5,0.181
2013-07-03,80.9,0.173
2013-07-04,85.9,0.000
2013-07-05,88.3,0.000
2013-07-06,91.0,0.000
2013-07-07,91.2,0.000
2013-07-08,87.2,0.000
2013-07-09,87.2,0.024
2013-07-10,84.5,0.425
2013-07-11,82.6,0.240
2013-07-12,76.6,0.173
2013-07-13,80.3,0.232
2013-07-14,87.7,0.008
2013-07-15,90.6,0.000
2013-07-16,91.0,0.000
2013-07-17,91.4,0.000
2013-07-18,94.6,0.008
2013-07-19,95.2,0.012
2013-07-20,91.0,0.421
2013-07-21,84.1,0.059
2013-07-22,82.6,0.114
2013-07-23,85.5,0.827
2013-07-24,82.5,0.000
2013-07-25,68.1,0.165
2013-07-26,80.5,0.004
2013-07-27,79.8,0.000
2013-07-28,79.4,0.047
2013-07-29,82.3,0.642
2013-07-30,79.3,0.000
2013-07-31,79.6,0.000
2013-08-01,75.6,0.409
2013-08-02,81.9,0.000
2013-08-03,75.3,0.106
2013-08-04,77.2,0.000
2013-08-05,76.5,0.000
2013-08-06,77.0,0.000
2013-08-07,75.4,0.000
2013-08-08,81.8,0.181
2013-08-09,82.8,0.287
2013-08-10,82.3,0.000
2013-08-11,78.2,0.000
2013-08-12,79.6,0.130
2013-08-13,77.5,0.504
2013-08-14,73.8,0.000
2013-08-15,75.6,0.000
2013-08-16,77.6,0.000
2013-08-17,79.6,0.000
2013-08-18,75.8,0.000
2013-08-19,81.2,0.008
2013-08-20,85.8,0.000
2013-08-21,87.7,0.000
2013-08-22,82.6,0.055
2013-08-23,80.8,0.000
2013-08-24,77.4,0.012
2013-08-25,81.4,0.000
2013-08-26,82.6,0.051
2013-08-27,84.7,0.079
2013-08-28,83.9,0.024
2013-08-29,78.8,0.008
2013-08-30,83.1,0.000
2013-08-31,84.8,0.008
2013-09-01,82.8,0.106
2013-09-02,79.8,0.177
2013-09-03,80.0,0.142
2013-09-04,80.4,0.000
2013-09-05,75.4,0.000
2013-09-06,69.3,0.000
2013-09-07,77.5,0.000
2013-09-08,79.7,0.004
2013-09-09,71.1,0.000
2013-09-10,85.7,0.020
2013-09-11,92.8,0.000
2013-09-12,87.6,0.327
2013-09-13,74.9,0.024
2013-09-14,65.0,0.000
2013-09-15,70.7,0.000
2013-09-16,70.1,0.024
2013-09-17,63.2,0.000
2013-09-18,69.7,0.000
2013-09-19,74.8,0.000
2013-09-20,76.6,0.000
2013-09-21,74.8,0.094
2013-09-22,68.4,0.709
2013-09-23,64.3,0.000
2013-09-24,70.8,0.000
2013-09-25,70.7,0.000
2013-09-26,67.4,0.012
2013-09-27,66.4,0.000
2013-09-28,71.3,0.000
2013-09-29,68.3,0.000
2013-09-30,71.0,0.000
2013-10-01,78.8,0.000
2013-10-02,81.8,0.000
2013-10-03,78.1,0.000
2013-10-04,83.3,0.000
2013-10-05,77.0,0.000
2013-10-06,71.3,0.004
2013-10-07,74.8,0.374
2013-10-08,66.5,0.000
2013-10-09,62.4,0.000
2013-10-10,60.4,0.961
2013-10-11,67.5,0.272
2013-10-12,68.7,0.000
2013-10-13,62.4,0.000
2013-10-14,63.4,0.000
2013-10-15,68.2,0.000
2013-10-16,65.9,0.004
2013-10-17,70.6,0.008
2013-10-18,66.6,0.004
2013-10-19,63.6,0.043
2013-10-20,61.7,0.000
2013-10-21,64.1,0.000
2013-10-22,65.2,0.000
2013-10-23,52.5,0.016
2013-10-24,52.4,0.008
2013-10-25,52.4,0.000
2013-10-26,53.8,0.000
2013-10-27,57.8,0.000
2013-10-28,59.8,0.000
2013-10-29,54.0,0.000
2013-10-30,59.8,0.000
2013-10-31,66.0,0.043
2013-11-01,68.6,0.091
2013-11-02,65.4,0.000
2013-11-03,50.5,0.000
2013-11-04,44.9,0.000
2013-11-05,53.4,0.000
2013-11-06,59.0,0.000
2013-11-07,61.5,0.098
2013-11-08,48.7,0.000
2013-11-09,48.1,0.000
2013-11-10,56.7,0.000
2013-11-11,52.2,0.000
2013-11-12,48.0,0.083
2013-11-13,38.9,0.000
2013-11-14,50.4,0.000
2013-11-15,55.8,0.000
2013-11-16,56.5,0.031
2013-11-17,61.5,0.000
2013-11-18,63.4,0.362
2013-11-19,46.9,0.000
2013-11-20,43.2,0.000
2013-11-21,48.2,0.000
2013-11-22,55.0,0.122
2013-11-23,51.1,0.000
2013-11-24,31.2,0.000
2013-11-25,34.0,0.000
2013-11-26,44.3,0.350
2013-11-27,58.9,1.984
2013-11-28,34.7,0.000
2013-11-29,37.3,0.000
2013-11-30,36.3,0.000
2013-12-01,46.4,0.000
2013-12-02,46.6,0.000
2013-12-03,50.3,0.000
2013-12-04,51.0,0.000
2013-12-05,56.7,0.000
2013-12-06,57.5,0.717
2013-12-07,41.5,0.228
2013-12-08,33.7,0.004
2013-12-09,42.3,0.264
2013-12-10,33.6,0.004
2013-12-11,31.3,0.000
2013-12-12,25.5,0.000
2013-12-13,32.4,0.000
2013-12-14,38.4,0.272
2013-12-15,42.1,0.657
2013-12-16,27.4,0.000
2013-12-17,36.0,0.110
2013-12-18,34.5,0.000
2013-12-19,41.0,0.000
2013-12-20,46.5,0.000
2013-12-21,59.5,0.020
2013-12-22,66.1,0.024
2013-12-23,59.4,0.748
2013-12-24,39.6,0.000
2013-12-25,29.2,0.000
2013-12-26,35.8,0.000
2013-12-27,39.2,0.000
2013-12-28,48.2,0.000
2013-12-29,44.0,0.996
2013-12-30,40.0,0.000
2013-12-31,34.4,0.000
2014-01-01,34.2,0.000
2014-01-02,30.3,0.008
2014-01-03,15.6,0.004
2014-01-04,20.7,0.000
2014-01-05,47.2,0.012
2014-01-06,53.0,0.335
2014-01-07,18.4,0.000
2014-01-08,23.3,0.000
2014-01-09,31.2,0.000
2014-01-10,37.5,0.075
2014-01-11,54.4,0.598
2014-01-12,47.3,0.000
2014-01-13,49.8,0.000
2014-01-14,46.8,0.445
2014-01-15,47.2,0.000
2014-01-16,39.3,0.000
2014-01-17,41.8,0.000
2014-01-18,41.0,0.134
2014-01-19,36.1,0.000
2014-01-20,44.9,0.000
2014-01-21,28.3,0.000
2014-01-22,13.9,0.000
2014-01-23,18.3,0.000
2014-01-24,16.6,0.000
2014-01-25,25.7,0.000
2014-01-26,25.5,0.000
2014-01-27,41.4,0.000
2014-01-28,18.8,0.000
2014-01-29,22.3,0.000
2014-01-30,26.3,0.000
2014-01-31,39.1,0.000
2014-02-01,40.9,0.000
2014-02-02,51.2,0.000
2014-02-03,37.9,0.043
2014-02-04,31.6,0.000
2014-02-05,33.7,0.587
2014-02-06,29.9,0.000
2014-02-07,29.1,0.000
2014-02-08,26.0,0.000
2014-02-09,26.4,0.000
2014-02-10,26.7,0.000
2014-02-11,22.3,0.000
2014-02-12,20.5,0.000
2014-02-13,35.3,0.543
2014-02-14,38.1,0.063
2014-02-15,33.6,0.004
2014-02-16,27.1,0.000
2014-02-17,27.1,0.000
2014-02-18,38.9,0.079
2014-02-19,42.4,0.213
2014-02-20,40.8,0.016
2014-02-21,51.6,0.177
2014-02-22,48.1,0.000
2014-02-23,50.7,0.004
2014-02-24,37.0,0.028
2014-02-25,30.8,0.000
2014-02-26,29.7,0.000
2014-02-27,31.9,0.000
2014-02-28,23.2,0.000
2014-03-01,35.3,0.000
2014-03-02,39.6,0.008
2014-03-03,29.4,0.000
2014-03-04,27.6,0.000
2014-03-05,35.8,0.000
2014-03-06,28.7,0.000
2014-03-07,36.9,0.000
2014-03-08,52.4,0.000
2014-03-09,40.9,0.020
2014-03-10,47.9,0.000
2014-03-11,60.2,0.000
2014-03-12,55.3,0.110
2014-03-13,31.0,0.000
2014-03-14,43.0,0.000
2014-03-15,53.9,0.000
2014-03-16,37.2,0.000
2014-03-17,34.1,0.000
2014-03-18,39.4,0.000
2014-03-19,43.9,0.575
2014-03-20,51.7,0.047
2014-03-21,49.0,0.000
2014-03-22,60.2,0.000
2014-03-23,41.0,0.000
2014-03-24,34.7,0.000
2014-03-25,38.5,0.000
2014-03-26,37.3,0.000
2014-03-27,41.2,0.000
2014-03-28,58.3,0.035
2014-03-29,48.9,1.067
2014-03-30,47.8,0.657
2014-03-31,53.6,0.181
2014-04-01,56.1,0.000
2014-04-02,52.5,0.059
2014-04-03,59.9,0.039
2014-04-04,42.9,0.189
2014-04-05,53.2,0.004
2014-04-06,55.4,0.000
2014-04-07,48.3,0.331
2014-04-08,64.0,0.169
2014-04-09,58.3,0.000
2014-04-10,56.2,0.000
2014-04-11,67.2,0.075
2014-04-12,67.3,0.028
2014-04-13,70.3,0.000
2014-04-14,68.7,0.000
2014-04-15,61.6,0.890
2014-04-16,46.9,0.020
2014-04-17,46.3,0.000
