latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
38.84007,-76.96719,7.0,-18000,America/New_York,GMT-5

time,temperature_2m_max (°F),rain_sum (inch)
2010-10-11,84.2,0.000
2010-10-12,79.9,0.000
2010-10-13,66.5,0.000
2010-10-14,59.7,0.728
2010-10-15,61.3,0.000
2010-10-16,64.5,0.000
2010-10-17,73.7,0.000
2010-10-18,65.6,0.008
2010-10-19,61.4,0.098
2010-10-20,57.5,0.201
2010-10-21,65.5,0.000
2010-10-22,56.9,0.000
2010-10-23,68.6,0.000
2010-10-24,73.9,0.000
2010-10-25,74.0,0.000
2010-10-26,72.6,0.000
2010-10-27,74.9,0.240
2010-10-28,76.7,0.000
2010-10-29,55.2,0.000
2010-10-30,58.7,0.000
2010-10-31,62.2,0.000
2010-11-01,52.6,0.000
2010-11-02,50.4,0.000
2010-11-03,56.6,0.043
2010-11-04,49.9,1.004
2010-11-05,54.4,0.004
2010-11-06,50.4,0.000
2010-11-07,50.3,0.000
2010-11-08,59.4,0.000
2010-11-09,59.9,0.000
2010-11-10,61.3,0.000
2010-11-11,57.5,0.000
2010-11-12,59.8,0.000
2010-11-13,62.1,0.000
2010-11-14,61.4,0.000
2010-11-15,59.0,0.043
2010-11-16,60.5,0.598
2010-11-17,61.3,0.067
2010-11-18,55.9,0.000
2010-11-19,51.1,0.000
2010-11-20,61.2,0.000
2010-11-21,55.3,0.000
2010-11-22,63.8,0.000
2010-11-23,66.9,0.047
2010-11-24,50.6,0.000
2010-11-25,53.1,0.012
2010-11-26,59.6,0.043
2010-11-27,45.0,0.000
2010-11-28,46.5,0.000
2010-11-29,47.9,0.000
2010-11-30,59.6,0.161
2010-12-01,61.7,0.807
2010-12-02,42.5,0.000
2010-12-03,39.9,0.000
2010-12-04,40.7,0.000
2010-12-05,38.4,0.000
2010-12-06,35.7,0.000
2010-12-07,34.4,0.000
2010-12-08,34.2,0.000
2010-12-09,34.6,0.000
2010-12-10,37.5,0.000
2010-12-11,43.1,0.008
2010-12-12,48.5,0.976
2010-12-13,36.2,0.004
2010-12-14,27.2,0.000
2010-12-15,31.4,0.000
2010-12-16,26.4,0.000
2010-12-17,36.7,0.000
2010-12-18,37.0,0.000
2010-12-19,37.4,0.000
2010-12-20,37.3,0.000
2010-12-21,39.7,0.000
2010-12-22,42.1,0.000
2010-12-23,39.8,0.000
2010-12-24,38.8,0.000
2010-12-25,35.9,0.000
2010-12-26,32.1,0.000
2010-12-27,31.2,0.000
2010-12-28,40.5,0.000
2010-12-29,43.3,0.000
2010-12-30,45.4,0.000
2010-12-31,49.0,0.000
2011-01-01,58.6,0.126
2011-01-02,56.9,0.150
2011-01-03,38.0,0.000
2011-01-04,44.3,0.000
2011-01-05,39.5,0.000
2011-01-06,38.2,0.000
2011-01-07,37.9,0.000
2011-01-08,35.0,0.000
2011-01-09,34.4,0.000
2011-01-10,34.1,0.000
2011-01-11,30.7,0.000
2011-01-12,33.9,0.000
2011-01-13,35.2,0.000
2011-01-14,35.3,0.000
2011-01-15,44.6,0.000
2011-01-16,39.2,0.000
2011-01-17,33.4,0.083
2011-01-18,38.6,0.173
2011-01-19,49.7,0.051
2011-01-20,42.1,0.000
2011-01-21,35.5,0.039
2011-01-22,27.0,0.000
2011-01-23,29.8,0.000
2011-01-24,30.8,0.000
2011-01-25,45.7,0.000
2011-01-26,35.7,0.280
2011-01-27,35.4,0.000
2011-01-28,36.4,0.004
2011-01-29,36.8,0.000
2011-01-30,39.7,0.000
2011-01-31,30.1,0.000
2011-02-01,40.5,0.028
2011-02-02,56.9,0.528
2011-02-03,35.9,0.000
2011-02-04,41.9,0.000
2011-02-05,41.4,0.083
2011-02-06,47.4,0.000
2011-02-07,50.5,0.020
2011-02-08,38.1,0.000
2011-02-09,35.6,0.000
2011-02-10,32.2,0.000
2011-02-11,43.1,0.000
2011-02-12,45.9,0.000
2011-02-13,52.8,0.000
2011-02-14,63.3,0.008
2011-02-15,44.6,0.000
2011-02-16,54.8,0.000
2011-02-17,67.4,0.000
2011-02-18,72.2,0.004
2011-02-19,53.0,0.000
2011-02-20,47.8,0.051
2011-02-21,52.9,0.165
2011-02-22,37.9,0.031
2011-02-23,45.2,0.000
2011-02-24,51.2,0.181
2011-02-25,65.1,0.350
2011-02-26,48.5,0.000
2011-02-27,59.9,0.004
2011-02-28,68.9,0.760
2011-03-01,47.5,0.000
2011-03-02,60.8,0.000
2011-03-03,38.6,0.000
2011-03-04,47.9,0.000
2011-03-05,63.1,0.000
2011-03-06,56.8,1.594
2011-03-07,49.2,0.016
2011-03-08,49.5,0.000
2011-03-09,47.9,0.020
2011-03-10,56.5,1.417
2011-03-11,53.1,0.000
2011-03-12,60.2,0.000
2011-03-13,58.5,0.000
2011-03-14,51.5,0.000
2011-03-15,50.8,0.150
2011-03-16,57.5,0.201
2011-03-17,64.1,0.000
2011-03-18,77.4,0.000
2011-03-19,61.4,0.004
2011-03-20,51.7,0.000
2011-03-21,72.4,0.244
2011-03-22,62.1,0.000
2011-03-23,55.9,0.476
2011-03-24,45.3,0.047
2011-03-25,49.0,0.000
2011-03-26,46.4,0.000
2011-03-27,46.4,0.004
2011-03-28,46.5,0.000
2011-03-29,50.8,0.000
2011-03-30,48.6,0.205
2011-03-31,42.0,0.122
2011-04-01,50.2,0.075
2011-04-02,52.5,0.098
2011-04-03,58.5,0.012
2011-04-04,80.3,0.000
2011-04-05,70.7,1.016
2011-04-06,62.4,0.000
2011-04-07,66.6,0.000
2011-04-08,51.7,0.398
2011-04-09,54.2,0.000
2011-04-10,69.5,0.000
2011-04-11,83.3,0.000
2011-04-12,67.6,0.500
2011-04-13,56.8,0.094
2011-04-14,69.5,0.000
2011-04-15,65.8,0.000
2011-04-16,63.2,1.343
2011-04-17,66.4,0.000
2011-04-18,74.8,0.000
2011-04-19,72.2,0.000
2011-04-20,83.1,0.000
2011-04-21,60.8,0.000
2011-04-22,48.9,0.272
2011-04-23,73.9,0.012
2011-04-24,83.4,0.067
2011-04-25,85.5,0.000
2011-04-26,82.7,0.000
2011-04-27,81.8,0.106
2011-04-28,75.2,0.272
2011-04-29,66.0,0.000
2011-04-30,66.6,0.000
2011-05-01,66.8,0.004
2011-05-02,79.9,0.000
2011-05-03,82.6,0.000
2011-05-04,62.0,0.602
2011-05-05,66.2,0.000
2011-05-06,70.2,0.012
2011-05-07,71.3,0.000
2011-05-08,71.8,0.004
2011-05-09,71.8,0.000
2011-05-10,73.9,0.000
2011-05-11,74.0,0.024
2011-05-12,75.9,0.000
2011-05-13,69.2,0.043
2011-05-14,68.3,0.409
2011-05-15,74.8,0.736
2011-05-16,76.4,0.157
2011-05-17,70.8,0.673
2011-05-18,70.8,0.626
2011-05-19,70.6,0.134
2011-05-20,71.0,0.000
2011-05-21,79.4,0.000
2011-05-22,81.6,0.000
2011-05-23,83.2,0.142
2011-05-24,86.6,0.024
2011-05-25,84.2,0.024
2011-05-26,90.8,0.000
2011-05-27,83.3,0.024
2011-05-28,82.1,0.016
2011-05-29,85.8,0.000
2011-05-30,94.3,0.000
2011-05-31,93.8,0.000
2011-06-01,93.9,0.004
2011-06-02,85.3,0.000
2011-06-03,78.9,0.000
2011-06-04,83.9,0.008
2011-06-05,82.5,0.087
2011-06-06,84.7,0.008
2011-06-07,90.6,0.000
2011-06-08,98.3,0.035
2011-06-09,99.9,0.028
2011-06-10,94.0,0.087
2011-06-11,92.3,0.724
2011-06-12,89.4,0.157
2011-06-13,77.7,0.000
2011-06-14,73.5,0.000
2011-06-15,81.8,0.000
2011-06-16,81.2,0.764
2011-06-17,83.0,0.039
2011-06-18,88.1,0.134
2011-06-19,83.7,0.406
2011-06-20,79.3,1.020
2011-06-21,86.0,0.063
2011-06-22,90.0,0.173
2011-06-23,82.5,0.134
2011-06-24,84.1,0.000
2011-06-25,80.5,0.000
2011-06-26,81.4,0.043
2011-06-27,82.1,0.094
2011-06-28,90.2,0.087
2011-06-29,86.1,0.000
2011-06-30,85.7,0.000
2011-07-01,88.5,0.000
2011-07-02,92.1,0.000
2011-07-03,94.5,0.236
2011-07-04,89.9,0.000
2011-07-05,89.2,0.051
2011-07-06,92.7,0.020
2011-07-07,94.4,0.016
2011-07-08,90.1,0.665
2011-07-09,89.5,0.000
2011-07-10,91.0,0.000
2011-07-11,92.8,0.000
2011-07-12,96.2,0.000
2011-07-13,94.2,0.283
2011-07-14,84.6,0.000
2011-07-15,84.2,0.004
2011-07-16,85.5,0.000
2011-07-17,88.4,0.000
2011-07-18,94.5,0.004
2011-07-19,94.8,0.276
2011-07-20,94.3,0.016
2011-07-21,98.6,0.000
2011-07-22,103.7,0.028
2011-07-23,100.7,0.110
2011-07-24,93.8,0.165
2011-07-25,89.2,0.453
2011-07-26,93.8,0.000
2011-07-27,90.9,0.000
2011-07-28,93.9,0.000
2011-07-29,100.3,0.000
2011-07-30,95.7,0.000
2011-07-31,95.6,0.000
2011-08-01,97.3,0.020
2011-08-02,95.1,0.000
2011-08-03,90.1,0.055
2011-08-04,83.9,0.008
2011-08-05,86.1,0.000
2011-08-06,88.5,0.000
2011-08-07,91.7,0.138
2011-08-08,92.3,0.000
2011-08-09,94.7,0.000
2011-08-10,90.1,0.000
2011-08-11,87.3,0.000
2011-08-12,89.2,0.000
2011-08-13,87.5,0.142
2011-08-14,82.1,0.772
2011-08-15,79.9,0.752
2011-08-16,83.4,0.000
2011-08-17,86.4,0.000
2011-08-18,89.4,0.122
2011-08-19,88.4,0.138
2011-08-20,86.0,0.000
2011-08-21,87.3,0.394
2011-08-22,81.3,0.000
2011-08-23,80.6,0.000
2011-08-24,84.5,0.000
2011-08-25,91.0,0.559
2011-08-26,86.5,0.004
2011-08-27,76.6,2.925
2011-08-28,83.6,1.394
2011-08-29,76.5,0.008
2011-08-30,79.8,0.000
2011-08-31,81.8,0.000
2011-09-01,81.6,0.008
2011-09-02,79.1,0.094
2011-09-03,84.9,0.197
2011-09-04,86.3,0.000
2011-09-05,83.8,0.409
2011-09-06,70.1,0.858
2011-09-07,77.1,0.976
2011-09-08,76.3,2.004
2011-09-09,79.4,0.276
2011-09-10,81.2,0.000
2011-09-11,81.4,0.000
2011-09-12,80.5,0.000
2011-09-13,82.1,0.000
2011-09-14,87.5,0.000
2011-09-15,75.6,0.024
2011-09-16,64.4,0.000
2011-09-17,62.7,0.059
2011-09-18,66.5,0.000
2011-09-19,69.1,0.000
2011-09-20,72.6,0.157
2011-09-21,75.7,0.201
2011-09-22,78.8,0.031
2011-09-23,71.2,0.890
2011-09-24,75.4,0.000
2011-09-25,76.6,0.000
2011-09-26,79.0,0.000
2011-09-27,77.6,0.232
2011-09-28,79.3,0.354
2011-09-29,75.0,0.035
2011-09-30,74.6,0.000
2011-10-01,60.5,0.173
2011-10-02,51.9,0.098
2011-10-03,53.6,0.047
2011-10-04,66.5,0.008
2011-10-05,72.6,0.000
2011-10-06,67.7,0.000
2011-10-07,70.6,0.000
2011-10-08,71.4,0.000
2011-10-09,77.2,0.000
2011-10-10,79.1,0.000
2011-10-11,71.2,0.000
2011-10-12,67.2,0.319
2011-10-13,70.8,0.150
2011-10-14,68.9,0.276
2011-10-15,68.8,0.000
2011-10-16,69.7,0.000
2011-10-17,70.6,0.000
2011-10-18,72.3,0.000
2011-10-19,68.5,0.917
2011-10-20,66.2,0.016
2011-10-21,59.6,0.000
2011-10-22,59.1,0.000
2011-10-23,63.0,0.000
2011-10-24,66.2,0.000
2011-10-25,65.3,0.000
2011-10-26,68.8,0.024
2011-10-27,66.8,0.461
2011-10-28,49.7,0.130
2011-10-29,41.4,1.083
2011-10-30,52.3,0.000
2011-10-31,54.7,0.000
2011-11-01,58.4,0.000
2011-11-02,59.7,0.000
2011-11-03,62.1,0.000
2011-11-04,56.4,0.000
2011-11-05,50.5,0.000
2011-11-06,55.9,0.000
2011-11-07,63.5,0.000
2011-11-08,66.7,0.000
2011-11-09,61.8,0.000
2011-11-10,54.1,0.059
2011-11-11,48.7,0.000
2011-11-12,59.1,0.000
2011-11-13,61.6,0.000
2011-11-14,71.0,0.000
2011-11-15,66.3,0.004
2011-11-16,64.7,0.791
2011-11-17,52.0,0.051
2011-11-18,45.1,0.000
2011-11-19,51.9,0.000
2011-11-20,65.0,0.071
2011-11-21,56.8,0.098
2011-11-22,60.7,0.508
2011-11-23,62.2,0.913
2011-11-24,58.4,0.000
2011-11-25,62.9,0.000
2011-11-26,63.2,0.000
2011-11-27,66.4,0.000
2011-11-28,68.3,0.000
2011-11-29,64.1,0.429
2011-11-30,48.8,0.000
2011-12-01,50.1,0.000
2011-12-02,53.2,0.000
2011-12-03,47.9,0.000
2011-12-04,54.8,0.000
2011-12-05,61.0,0.016
2011-12-06,61.5,0.480
2011-12-07,61.3,2.776
2011-12-08,44.7,0.051
2011-12-09,50.2,0.000
2011-12-10,44.9,0.000
2011-12-11,40.8,0.000
2011-12-12,44.7,0.000
2011-12-13,47.9,0.000
2011-12-14,50.6,0.000
2011-12-15,61.4,0.000
2011-12-16,56.0,0.024
2011-12-17,42.7,0.016
2011-12-18,40.7,0.000
2011-12-19,47.0,0.000
2011-12-20,55.7,0.000
2011-12-21,60.5,0.173
2011-12-22,59.4,0.291
2011-12-23,60.2,0.339
2011-12-24,44.7,0.000
2011-12-25,48.2,0.000
2011-12-26,47.9,0.000
2011-12-27,52.4,0.547
2011-12-28,42.9,0.000
2011-12-29,42.7,0.016
2011-12-30,53.3,0.000
2011-12-31,57.6,0.000
2012-01-01,56.9,0.020
2012-01-02,44.7,0.000
2012-01-03,33.0,0.000
2012-01-04,32.4,0.000
2012-01-05,44.6,0.000
2012-01-06,56.8,0.000
2012-01-07,63.1,0.000
2012-01-08,49.7,0.000
2012-01-09,43.3,0.043
2012-01-10,52.1,0.000
2012-01-11,47.9,0.583
2012-01-12,56.4,0.461
2012-01-13,50.6,0.063
2012-01-14,36.9,0.000
2012-01-15,33.5,0.000
2012-01-16,39.9,0.098
2012-01-17,58.1,0.059
2012-01-18,53.4,0.000
2012-01-19,38.9,0.000
2012-01-20,35.3,0.000
2012-01-21,33.5,0.102
2012-01-22,33.7,0.000
2012-01-23,44.7,0.102
2012-01-24,54.6,0.000
2012-01-25,47.6,0.028
2012-01-26,54.2,0.000
2012-01-27,61.0,0.217
2012-01-28,53.9,0.000
2012-01-29,47.0,0.000
2012-01-30,45.3,0.000
2012-01-31,61.7,0.000
2012-02-01,67.1,0.028
2012-02-02,54.0,0.386
2012-02-03,49.3,0.000
2012-02-04,44.6,0.122
2012-02-05,44.1,0.051
2012-02-06,50.4,0.000
2012-02-07,53.3,0.000
2012-02-08,41.6,0.106
2012-02-09,45.4,0.000
2012-02-10,46.1,0.000
2012-02-11,42.4,0.150
2012-02-12,31.7,0.000
2012-02-13,45.8,0.000
2012-02-14,53.9,0.031
2012-02-15,53.1,0.000
2012-02-16,50.3,0.142
2012-02-17,52.1,0.000
2012-02-18,57.0,0.000
2012-02-19,44.0,0.008
2012-02-20,47.8,0.000
2012-02-21,48.0,0.000
2012-02-22,60.8,0.031
2012-02-23,62.9,0.075
2012-02-24,70.0,0.209
2012-02-25,44.3,0.000
2012-02-26,47.3,0.000
2012-02-27,60.9,0.000
2012-02-28,53.5,0.000
2012-02-29,58.7,0.697
2012-03-01,64.9,0.000
2012-03-02,53.5,0.181
2012-03-03,60.1,0.091
2012-03-04,47.0,0.000
2012-03-05,43.1,0.016
2012-03-06,47.9,0.000
2012-03-07,64.5,0.000
2012-03-08,71.3,0.012
2012-03-09,59.6,0.146
2012-03-10,46.5,0.000
2012-03-11,60.5,0.000
2012-03-12,68.6,0.000
2012-03-13,77.1,0.063
2012-03-14,77.0,0.000
2012-03-15,78.2,0.000
2012-03-16,70.3,0.000
2012-03-17,72.5,0.000
2012-03-18,67.3,0.000
2012-03-19,74.4,0.000
2012-03-20,71.6,0.118
2012-03-21,67.8,0.000
2012-03-22,75.8,0.035
2012-03-23,79.9,0.000
2012-03-24,63.8,0.441
2012-03-25,61.9,0.024
2012-03-26,59.0,0.000
2012-03-27,54.2,0.000
2012-03-28,73.9,0.008
2012-03-29,61.7,0.000
2012-03-30,56.0,0.020
2012-03-31,66.1,0.000
2012-04-01,62.9,0.028
2012-04-02,59.6,0.028
2012-04-03,68.9,0.004
2012-04-04,75.0,0.000
2012-04-05,60.0,0.000
2012-04-06,59.5,0.000
2012-04-07,62.9,0.000
2012-04-08,71.4,0.000
2012-04-09,66.6,0.039
2012-04-10,64.7,0.000
2012-04-11,54.6,0.020
2012-04-12,58.9,0.004
2012-04-13,64.7,0.000
2012-04-14,74.8,0.000
2012-04-15,85.1,0.000
2012-04-16,88.3,0.000
2012-04-17,75.5,0.000
2012-04-18,59.2,0.138
2012-04-19,69.2,0.020
2012-04-20,74.0,0.000
2012-04-21,79.2,0.075
2012-04-22,54.3,1.563
2012-04-23,49.1,0.071
2012-04-24,60.4,0.000
2012-04-25,66.8,0.000
2012-04-26,67.2,0.102
2012-04-27,59.9,0.000
2012-04-28,59.6,0.094
2012-04-29,69.0,0.165
2012-04-30,64.3,0.000
2012-05-01,81.8,0.075
2012-05-02,80.3,0.063
2012-05-03,81.0,0.000
2012-05-04,87.5,0.083
2012-05-05,79.5,0.217
2012-05-06,70.0,0.000
2012-05-07,70.9,0.000
2012-05-08,73.9,0.024
2012-05-09,74.4,0.398
2012-05-10,66.1,0.024
2012-05-11,71.8,0.000
2012-05-12,77.4,0.000
2012-05-13,79.8,0.000
2012-05-14,69.3,0.256
2012-05-15,78.3,0.315
2012-05-16,81.8,0.024
2012-05-17,74.2,0.000
2012-05-18,74.4,0.000
2012-05-19,81.0,0.000
2012-05-20,79.8,0.071
2012-05-21,77.0,0.264
2012-05-22,75.4,0.150
2012-05-23,79.6,0.303
2012-05-24,80.3,0.020
2012-05-25,84.1,0.028
2012-05-26,87.6,0.000
2012-05-27,87.7,0.000
2012-05-28,91.5,0.020
2012-05-29,91.3,0.028
2012-05-30,81.1,0.252
2012-05-31,84.6,0.000
2012-06-01,82.8,0.780
2012-06-02,72.5,0.020
2012-06-03,77.2,0.000
2012-06-04,74.5,0.000
2012-06-05,69.3,0.000
2012-06-06,73.6,0.000
2012-06-07,78.8,0.000
2012-06-08,83.0,0.000
2012-06-09,90.3,0.000
2012-06-10,94.0,0.000
2012-06-11,89.3,0.000
2012-06-12,74.6,0.335
2012-06-13,81.6,0.000
2012-06-14,79.3,0.000
2012-06-15,80.5,0.000
2012-06-16,80.7,0.000
2012-06-17,79.2,0.000
2012-06-18,70.3,0.220
2012-06-19,88.7,0.024
2012-06-20,98.0,0.000
2012-06-21,99.5,0.000
2012-06-22,97.6,0.020
2012-06-23,90.0,0.055
2012-06-24,90.8,0.000
2012-06-25,86.2,0.122
2012-06-26,81.0,0.000
2012-06-27,90.2,0.000
2012-06-28,97.2,0.000
2012-06-29,104.6,0.091
2012-06-30,99.3,0.228
2012-07-01,99.3,0.063
2012-07-02,94.8,0.000
2012-07-03,98.4,0.000
2012-07-04,97.9,0.000
2012-07-05,101.3,0.067
2012-07-06,100.0,0.000
2012-07-07,106.3,0.000
2012-07-08,102.8,0.728
2012-07-09,81.9,0.917
2012-07-10,85.7,0.028
2012-07-11,86.1,0.000
2012-07-12,85.7,0.000
2012-07-13,85.7,0.000
2012-07-14,85.7,0.346
2012-07-15,90.2,0.102
2012-07-16,91.8,0.028
2012-07-17,97.8,0.000
2012-07-18,96.7,0.031
2012-07-19,93.3,0.303
2012-07-20,84.4,0.224
2012-07-21,73.3,0.602
2012-07-22,80.6,0.035
2012-07-23,87.5,0.000
2012-07-24,94.1,0.000
2012-07-25,86.7,0.000
2012-07-26,98.5,0.000
2012-07-27,91.2,0.142
2012-07-28,92.4,0.059
2012-07-29,87.2,0.008
2012-07-30,85.9,0.012
2012-07-31,87.1,0.067
2012-08-01,88.6,0.079
2012-08-02,91.1,0.004
2012-08-03,94.3,0.079
2012-08-04,91.2,0.008
2012-08-05,95.6,0.091
2012-08-06,88.3,0.079
2012-08-07,86.0,0.020
2012-08-08,90.2,0.008
2012-08-09,94.1,0.039
2012-08-10,84.7,0.626
2012-08-11,86.8,0.311
2012-08-12,84.5,0.008
2012-08-13,85.7,0.000
2012-08-14,88.1,0.189
2012-08-15,82.5,0.008
2012-08-16,88.0,0.000
2012-08-17,92.2,0.122
2012-08-18,84.8,0.004
2012-08-19,80.8,0.051
2012-08-20,79.4,0.075
2012-08-21,82.9,0.020
2012-08-22,85.5,0.004
2012-08-23,85.9,0.000
2012-08-24,85.7,0.012
2012-08-25,79.8,1.173
2012-08-26,77.2,0.665
2012-08-27,85.5,0.094
2012-08-28,87.5,0.035
2012-08-29,83.3,0.000
2012-08-30,85.8,0.000
2012-08-31,94.6,0.000
2012-09-01,91.7,0.228
2012-09-02,80.5,0.252
2012-09-03,84.3,0.669
2012-09-04,86.0,0.154
2012-09-05,86.5,0.772
2012-09-06,81.3,0.020
2012-09-07,88.1,0.008
2012-09-08,87.6,0.449
2012-09-09,76.3,0.000
2012-09-10,73.1,0.000
2012-09-11,75.4,0.000
2012-09-12,78.4,0.000
2012-09-13,79.2,0.000
2012-09-14,81.2,0.000
2012-09-15,75.9,0.000
2012-09-16,77.4,0.000
2012-09-17,76.8,0.079
2012-09-18,77.4,1.220
2012-09-19,69.9,0.004
2012-09-20,73.2,0.000
2012-09-21,77.5,0.000
2012-09-22,82.9,0.000
2012-09-23,68.0,0.000
2012-09-24,68.1,0.000
2012-09-25,74.9,0.000
2012-09-26,83.8,0.004
2012-09-27,81.4,0.244
2012-09-28,76.7,0.413
2012-09-29,70.6,0.039
2012-09-30,71.3,0.000
2012-10-01,69.1,0.020
2012-10-02,77.3,0.110
2012-10-03,83.1,0.020
2012-10-04,79.6,0.000
2012-10-05,80.8,0.000
2012-10-06,76.9,0.000
2012-10-07,53.7,0.232
2012-10-08,55.0,0.122
2012-10-09,60.9,0.028
2012-10-10,68.9,0.008
2012-10-11,61.1,0.000
2012-10-12,64.3,0.000
2012-10-13,58.7,0.000
2012-10-14,72.4,0.000
2012-10-15,65.4,0.488
2012-10-16,62.6,0.000
2012-10-17,67.0,0.000
2012-10-18,69.9,0.028
2012-10-19,73.3,0.402
2012-10-20,66.6,0.000
2012-10-21,64.7,0.000
2012-10-22,69.6,0.000
2012-10-23,77.6,0.000
2012-10-24,80.5,0.000
2012-10-25,73.4,0.000
2012-10-26,70.0,0.000
2012-10-27,67.3,0.000
2012-10-28,59.3,0.311
2012-10-29,52.7,3.433
2012-10-30,46.9,1.197
2012-10-31,52.5,0.000
2012-11-01,52.2,0.000
2012-11-02,51.9,0.000
2012-11-03,48.6,0.000
2012-11-04,50.5,0.000
2012-11-05,48.2,0.000
2012-11-06,45.8,0.000
2012-11-07,43.3,0.016
2012-11-08,52.7,0.000
2012-11-09,55.9,0.000
2012-11-10,62.6,0.000
2012-11-11,67.0,0.000
2012-11-12,69.9,0.012
2012-11-13,60.4,0.433
2012-11-14,47.0,0.000
2012-11-15,48.2,0.000
2012-11-16,51.7,0.000
2012-11-17,52.3,0.000
2012-11-18,51.7,0.000
2012-11-19,53.6,0.000
2012-11-20,53.8,0.000
2012-11-21,54.8,0.000
2012-11-22,56.2,0.000
2012-11-23,59.4,0.000
2012-11-24,44.5,0.000
2012-11-25,41.7,0.000
2012-11-26,53.6,0.000
2012-11-27,44.8,0.224
2012-11-28,47.7,0.000
2012-11-29,47.9,0.000
2012-11-30,50.4,0.000
2012-12-01,51.5,0.000
2012-12-02,57.4,0.122
2012-12-03,68.6,0.000
2012-12-04,70.0,0.000
2012-12-05,59.3,0.004
2012-12-06,43.0,0.000
2012-12-07,51.5,0.138
2012-12-08,59.4,0.008
2012-12-09,49.8,0.035
2012-12-10,63.5,0.000
2012-12-11,57.4,0.016
2012-12-12,46.1,0.000
2012-12-13,47.0,0.000
2012-12-14,50.2,0.000
2012-12-15,51.9,0.024
2012-12-16,50.6,0.059
2012-12-17,54.2,0.114
2012-12-18,56.5,0.004
2012-12-19,52.8,0.000
2012-12-20,48.9,0.256
2012-12-21,56.3,0.370
2012-12-22,42.5,0.000
2012-12-23,47.4,0.000
2012-12-24,40.4,0.181
2012-12-25,48.8,0.000
2012-12-26,45.4,0.748
2012-12-27,42.3,0.004
2012-12-28,42.1,0.000
2012-12-29,38.1,0.157
2012-12-30,38.9,0.000
2012-12-31,42.1,0.000
2013-01-01,44.5,0.000
2013-01-02,37.0,0.000
2013-01-03,38.4,0.000
2013-01-04,42.7,0.000
2013-01-05,43.3,0.000
2013-01-06,50.4,0.020
2013-01-07,46.1,0.000
2013-01-08,49.7,0.000
2013-01-09,53.5,0.000
2013-01-10,52.3,0.000
2013-01-11,46.1,0.161
2013-01-12,52.5,0.000
2013-01-13,59.3,0.000
2013-01-14,60.2,0.122
2013-01-15,41.7,0.634
2013-01-16,40.2,0.909
2013-01-17,43.6,0.319
2013-01-18,37.4,0.004
2013-01-19,51.5,0.000
2013-01-20,57.4,0.000
2013-01-21,45.7,0.000
2013-01-22,29.1,0.000
2013-01-23,28.1,0.000
2013-01-24,29.2,0.000
2013-01-25,25.8,0.000
2013-01-26,34.4,0.000
2013-01-27,38.2,0.000
2013-01-28,44.2,0.165
2013-01-29,64.4,0.000
2013-01-30,68.7,0.071
2013-01-31,64.3,0.461
2013-02-01,31.5,0.000
2013-02-02,33.0,0.000
2013-02-03,37.3,0.000
2013-02-04,37.1,0.000
2013-02-05,45.2,0.000
2013-02-06,44.1,0.000
2013-02-07,39.5,0.000
2013-02-08,42.3,0.240
2013-02-09,40.0,0.000
2013-02-10,43.2,0.000
2013-02-11,56.0,0.283
2013-02-12,54.3,0.000
2013-02-13,45.3,0.311
2013-02-14,48.9,0.000
2013-02-15,57.8,0.051
2013-02-16,39.8,0.106
2013-02-17,33.8,0.000
2013-02-18,40.4,0.000
2013-02-19,44.3,0.126
2013-02-20,39.4,0.000
2013-02-21,39.0,0.000
2013-02-22,34.0,0.000
2013-02-23,42.3,0.063
2013-02-24,51.1,0.008
2013-02-25,46.8,0.000
2013-02-26,48.8,0.681
2013-02-27,55.7,0.094
2013-02-28,47.0,0.028
2013-03-01,44.6,0.000
2013-03-02,38.7,0.000
2013-03-03,40.5,0.000
2013-03-04,43.5,0.000
2013-03-05,49.7,0.016
2013-03-06,37.7,0.516
2013-03-07,45.9,0.000
2013-03-08,48.2,0.000
2013-03-09,58.6,0.000
2013-03-10,59.9,0.000
2013-03-11,62.7,0.008
2013-03-12,61.4,1.012
2013-03-13,50.6,0.012
2013-03-14,46.1,0.000
2013-03-15,56.5,0.000
2013-03-16,58.6,0.307
2013-03-17,41.7,0.063
2013-03-18,39.1,0.598
2013-03-19,59.2,0.004
2013-03-20,51.5,0.000
2013-03-21,38.9,0.000
2013-03-22,46.1,0.000
2013-03-23,52.9,0.000
2013-03-24,44.2,0.035
2013-03-25,38.2,0.138
2013-03-26,49.0,0.004
2013-03-27,49.6,0.004
2013-03-28,51.5,0.000
2013-03-29,54.5,0.000
2013-03-30,58.5,0.000
2013-03-31,54.4,0.118
2013-04-01,62.3,0.000
2013-04-02,48.8,0.000
2013-04-03,51.2,0.000
2013-04-04,49.6,0.075
2013-04-05,63.6,0.394
2013-04-06,54.0,0.000
2013-04-07,67.2,0.000
2013-04-08,77.9,0.000
2013-04-09,83.3,0.000
2013-04-10,88.4,0.035
2013-04-11,84.8,0.000
2013-04-12,73.0,0.898
2013-04-13,67.0,0.000
2013-04-14,67.0,0.000
2013-04-15,63.2,0.039
2013-04-16,71.5,0.004
2013-04-17,72.5,0.020
2013-04-18,75.6,0.126
2013-04-19,78.5,0.858
2013-04-20,59.9,0.146
2013-04-21,54.2,0.000
2013-04-22,54.3,0.000
2013-04-23,59.3,0.000
2013-04-24,75.8,0.008
