latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
33.919155,-84.50125,316.0,-18000,America/New_York,GMT-5

time,temperature_2m_max (°F),rain_sum (inch)
2005-04-03,63.8,0.000
2005-04-04,72.8,0.000
2005-04-05,74.5,0.000
2005-04-06,72.2,0.197
2005-04-07,68.8,1.531
2005-04-08,67.4,0.063
2005-04-09,67.4,0.000
2005-04-10,73.5,0.000
2005-04-11,73.5,0.000
2005-04-12,70.7,0.165
2005-04-13,64.7,0.067
2005-04-14,65.3,0.000
2005-04-15,70.5,0.000
2005-04-16,66.3,0.000
2005-04-17,70.8,0.000
2005-04-18,75.6,0.000
2005-04-19,76.4,0.000
2005-04-20,75.3,0.000
2005-04-21,76.1,0.173
2005-04-22,72.9,0.193
2005-04-23,60.3,0.012
2005-04-24,54.8,0.000
2005-04-25,63.9,0.000
2005-04-26,57.5,0.606
2005-04-27,62.4,0.012
2005-04-28,68.8,0.008
2005-04-29,75.0,0.035
2005-04-30,65.3,0.520
2005-05-01,66.2,0.000
2005-05-02,68.3,0.000
2005-05-03,65.2,0.000
2005-05-04,69.7,0.000
2005-05-05,68.8,0.020
2005-05-06,68.3,0.000
2005-05-07,74.8,0.000
2005-05-08,81.0,0.000
2005-05-09,81.6,0.000
2005-05-10,79.4,0.063
2005-05-11,82.4,0.000
2005-05-12,84.7,0.000
2005-05-13,84.1,0.000
2005-05-14,81.3,0.012
2005-05-15,71.3,0.543
2005-05-16,74.4,0.000
2005-05-17,79.1,0.000
2005-05-18,79.8,0.000
2005-05-19,83.3,0.012
2005-05-20,76.2,0.878
2005-05-21,73.8,0.000
2005-05-22,77.8,0.000
2005-05-23,84.7,0.000
2005-05-24,80.2,0.000
2005-05-25,73.2,0.000
2005-05-26,79.5,0.000
2005-05-27,83.0,0.000
2005-05-28,78.9,0.000
2005-05-29,73.0,0.098
2005-05-30,63.6,0.642
2005-05-31,72.8,0.465
2005-06-01,62.9,1.358
2005-06-02,71.6,0.016
2005-06-03,74.6,0.177
2005-06-04,80.7,0.024
2005-06-05,83.1,0.024
2005-06-06,87.0,0.071
2005-06-07,83.8,0.075
2005-06-08,82.7,0.091
2005-06-09,82.8,0.087
2005-06-10,80.3,0.173
2005-06-11,73.6,0.130
2005-06-12,80.6,0.295
2005-06-13,84.5,0.031
2005-06-14,88.8,0.000
2005-06-15,87.8,0.000
2005-06-16,85.1,0.000
2005-06-17,82.6,0.000
2005-06-18,83.6,0.094
2005-06-19,80.1,0.000
2005-06-20,80.0,0.083
2005-06-21,82.5,0.004
2005-06-22,87.0,0.012
2005-06-23,88.0,0.000
2005-06-24,88.3,0.000
2005-06-25,86.3,0.035
2005-06-26,76.2,0.406
2005-06-27,86.2,0.264
2005-06-28,79.9,0.673
2005-06-29,84.3,0.102
2005-06-30,89.2,0.012
2005-07-01,89.0,0.134
2005-07-02,88.0,0.122
2005-07-03,83.7,0.409
2005-07-04,82.7,0.709
2005-07-05,85.7,0.043
2005-07-06,82.3,0.126
2005-07-07,74.6,0.799
2005-07-08,86.3,0.000
2005-07-09,87.2,0.055
2005-07-10,77.8,0.457
2005-07-11,80.2,0.969
2005-07-12,84.5,0.783
2005-07-13,81.8,0.992
2005-07-14,83.9,0.228
2005-07-15,78.8,0.201
2005-07-16,82.9,0.193
2005-07-17,86.4,0.055
2005-07-18,88.3,0.024
2005-07-19,86.1,0.220
2005-07-20,86.7,0.039
2005-07-21,87.9,0.091
2005-07-22,90.4,0.004
2005-07-23,90.2,0.000
2005-07-24,88.8,0.000
2005-07-25,92.3,0.000
2005-07-26,94.7,0.000
2005-07-27,92.5,0.012
2005-07-28,88.6,0.201
2005-07-29,79.1,1.142
2005-07-30,74.1,0.535
2005-07-31,80.1,0.319
2005-08-01,78.4,0.209
2005-08-02,82.8,0.008
2005-08-03,85.9,0.000
2005-08-04,87.3,0.020
2005-08-05,87.0,0.102
2005-08-06,83.5,0.094
2005-08-07,77.1,0.748
2005-08-08,77.3,0.382
2005-08-09,81.8,0.236
2005-08-10,84.4,0.571
2005-08-11,85.4,0.012
2005-08-12,86.4,0.063
2005-08-13,84.9,0.547
2005-08-14,87.5,0.028
2005-08-15,90.1,0.047
2005-08-16,88.3,0.134
2005-08-17,88.8,0.067
2005-08-18,86.8,0.598
2005-08-19,88.8,0.051
2005-08-20,90.4,0.000
2005-08-21,91.4,0.004
2005-08-22,90.3,0.134
2005-08-23,84.8,0.280
2005-08-24,83.5,0.343
2005-08-25,82.2,0.024
2005-08-26,83.6,0.000
2005-08-27,85.1,0.000
2005-08-28,83.9,0.173
2005-08-29,83.2,0.346
2005-08-30,82.8,0.276
2005-08-31,83.6,0.000
2005-09-01,84.8,0.000
2005-09-02,86.6,0.000
2005-09-03,85.2,0.000
2005-09-04,84.5,0.000
2005-09-05,80.5,0.000
2005-09-06,80.3,0.000
2005-09-07,82.6,0.000
2005-09-08,84.4,0.000
2005-09-09,86.4,0.000
2005-09-10,85.7,0.000
2005-09-11,83.7,0.000
2005-09-12,86.0,0.000
2005-09-13,88.1,0.000
2005-09-14,87.9,0.000
2005-09-15,87.6,0.000
2005-09-16,88.1,0.071
2005-09-17,84.7,0.012
2005-09-18,87.2,0.000
2005-09-19,88.7,0.000
2005-09-20,89.3,0.000
2005-09-21,87.2,0.000
2005-09-22,83.5,0.004
2005-09-23,85.8,0.000
2005-09-24,86.6,0.000
2005-09-25,83.3,0.000
2005-09-26,74.9,0.689
2005-09-27,82.0,0.016
2005-09-28,80.9,0.016
2005-09-29,80.9,0.024
2005-09-30,79.8,0.000
2005-10-01,80.3,0.000
2005-10-02,81.5,0.000
2005-10-03,81.1,0.000
2005-10-04,81.8,0.000
2005-10-05,79.2,0.000
2005-10-06,70.6,1.980
2005-10-07,72.1,1.051
2005-10-08,73.1,0.051
2005-10-09,70.5,0.043
2005-10-10,73.0,0.181
2005-10-11,76.7,0.043
2005-10-12,73.7,0.000
2005-10-13,74.7,0.000
2005-10-14,76.0,0.000
2005-10-15,75.7,0.000
2005-10-16,72.1,0.000
2005-10-17,71.0,0.000
2005-10-18,77.6,0.000
2005-10-19,80.9,0.000
2005-10-20,79.7,0.000
2005-10-21,77.9,0.004
2005-10-22,65.4,0.000
2005-10-23,67.3,0.000
2005-10-24,54.8,0.000
2005-10-25,52.8,0.000
2005-10-26,59.1,0.000
2005-10-27,60.6,0.000
2005-10-28,60.9,0.000
2005-10-29,61.9,0.000
2005-10-30,66.5,0.000
2005-10-31,67.4,0.000
2005-11-01,70.8,0.000
2005-11-02,69.2,0.000
2005-11-03,70.5,0.000
2005-11-04,71.9,0.000
2005-11-05,71.9,0.000
2005-11-06,73.8,0.051
2005-11-07,77.0,0.000
2005-11-08,79.1,0.000
2005-11-09,78.5,0.000
2005-11-10,67.0,0.016
2005-11-11,62.4,0.000
2005-11-12,65.7,0.000
2005-11-13,70.0,0.000
2005-11-14,75.4,0.039
2005-11-15,75.5,0.008
2005-11-16,67.2,0.335
2005-11-17,47.1,0.000
2005-11-18,51.0,0.000
2005-11-19,55.1,0.000
2005-11-20,58.9,0.114
2005-11-21,53.0,0.602
2005-11-22,48.0,0.000
2005-11-23,54.6,0.000
2005-11-24,62.3,0.000
2005-11-25,51.8,0.000
2005-11-26,57.7,0.000
2005-11-27,53.9,0.252
2005-11-28,63.4,0.516
2005-11-29,63.7,0.516
2005-11-30,49.2,0.000
2005-12-01,51.8,0.000
2005-12-02,46.5,0.000
2005-12-03,49.8,0.130
2005-12-04,65.9,0.614
2005-12-05,47.6,0.480
2005-12-06,46.2,0.000
2005-12-07,49.7,0.000
2005-12-08,45.8,0.150
2005-12-09,42.0,0.106
2005-12-10,49.6,0.000
2005-12-11,47.6,0.000
2005-12-12,52.9,0.000
2005-12-13,47.3,0.000
2005-12-14,41.6,0.031
2005-12-15,44.7,0.961
2005-12-16,45.3,0.000
2005-12-17,46.1,0.020
2005-12-18,52.1,0.004
2005-12-19,47.7,0.000
2005-12-20,44.2,0.000
2005-12-21,42.1,0.000
2005-12-22,47.0,0.000
2005-12-23,50.1,0.000
2005-12-24,52.8,0.150
2005-12-25,49.6,0.472
2005-12-26,44.9,0.000
2005-12-27,59.5,0.000
2005-12-28,57.1,0.346
2005-12-29,50.7,0.000
2005-12-30,55.7,0.000
2005-12-31,57.0,0.043
2006-01-01,62.0,0.020
2006-01-02,64.5,0.906
2006-01-03,53.9,0.000
2006-01-04,62.5,0.000
2006-01-05,52.6,0.000
2006-01-06,42.2,0.000
2006-01-07,46.6,0.000
2006-01-08,60.8,0.000
2006-01-09,66.0,0.004
2006-01-10,65.9,0.043
2006-01-11,60.2,0.217
2006-01-12,63.1,0.000
2006-01-13,58.8,0.362
2006-01-14,40.4,0.000
2006-01-15,50.8,0.000
2006-01-16,60.3,0.079
2006-01-17,59.1,1.500
2006-01-18,48.6,0.008
2006-01-19,58.3,0.000
2006-01-20,59.2,0.000
2006-01-21,61.4,0.287
2006-01-22,57.3,0.083
2006-01-23,62.3,0.646
2006-01-24,56.0,0.000
2006-01-25,49.2,0.000
2006-01-26,51.9,0.000
2006-01-27,51.2,0.000
2006-01-28,58.7,0.000
2006-01-29,63.5,0.303
2006-01-30,63.2,0.043
2006-01-31,51.8,0.000
2006-02-01,56.2,0.000
2006-02-02,51.3,0.224
2006-02-03,62.7,0.020
2006-02-04,52.9,0.256
2006-02-05,43.4,0.000
2006-02-06,39.5,0.949
2006-02-07,47.9,0.016
2006-02-08,48.5,0.031
2006-02-09,42.7,0.020
2006-02-10,50.3,0.000
2006-02-11,42.2,0.484
2006-02-12,38.0,0.000
2006-02-13,39.7,0.000
2006-02-14,53.4,0.000
2006-02-15,60.7,0.000
2006-02-16,65.3,0.000
2006-02-17,56.0,0.035
2006-02-18,45.3,0.146
2006-02-19,41.2,0.039
2006-02-20,40.1,0.012
2006-02-21,56.9,0.000
2006-02-22,55.6,0.736
2006-02-23,56.5,0.512
2006-02-24,60.9,0.000
2006-02-25,47.2,0.642
2006-02-26,46.7,0.024
2006-02-27,54.6,0.000
2006-02-28,65.3,0.000
2006-03-01,70.0,0.000
2006-03-02,66.1,0.000
2006-03-03,54.7,0.000
2006-03-04,56.6,0.000
2006-03-05,62.0,0.000
2006-03-06,64.0,0.028
2006-03-07,57.0,0.000
2006-03-08,64.0,0.000
2006-03-09,67.5,0.035
2006-03-10,72.8,0.083
2006-03-11,76.8,0.000
2006-03-12,78.4,0.000
2006-03-13,73.6,0.012
2006-03-14,66.1,0.429
2006-03-15,59.3,0.000
2006-03-16,63.9,0.008
2006-03-17,65.6,0.000
2006-03-18,58.9,0.000
2006-03-19,55.3,0.024
2006-03-20,53.8,0.835
2006-03-21,65.0,0.646
2006-03-22,53.5,0.000
2006-03-23,55.8,0.260
2006-03-24,48.7,0.000
2006-03-25,48.4,0.000
2006-03-26,52.7,0.000
2006-03-27,57.8,0.000
2006-03-28,57.3,0.094
2006-03-29,69.1,0.000
2006-03-30,71.0,0.020
2006-03-31,74.7,0.000
2006-04-01,75.5,0.024
2006-04-02,79.6,0.000
2006-04-03,76.6,0.177
2006-04-04,64.7,0.000
2006-04-05,68.5,0.000
2006-04-06,77.4,0.000
2006-04-07,79.6,0.000
2006-04-08,72.5,0.295
2006-04-09,65.4,0.000
2006-04-10,68.3,0.000
2006-04-11,72.9,0.000
2006-04-12,73.6,0.000
2006-04-13,80.6,0.000
2006-04-14,84.7,0.000
2006-04-15,85.4,0.000
2006-04-16,82.3,0.000
2006-04-17,86.3,0.000
2006-04-18,78.8,0.000
2006-04-19,86.8,0.000
2006-04-20,82.7,0.343
2006-04-21,81.9,0.091
2006-04-22,73.8,0.598
2006-04-23,81.0,0.000
2006-04-24,83.7,0.000
2006-04-25,83.9,0.000
2006-04-26,79.9,0.228
2006-04-27,71.0,0.008
2006-04-28,75.5,0.000
2006-04-29,70.5,0.000
2006-04-30,63.2,0.114
2006-05-01,72.1,0.000
2006-05-02,79.2,0.000
2006-05-03,82.3,0.012
2006-05-04,81.8,0.067
2006-05-05,78.8,0.209
2006-05-06,77.9,0.000
2006-05-07,69.8,0.764
2006-05-08,68.9,0.020
2006-05-09,69.9,0.000
2006-05-10,72.6,0.276
2006-05-11,68.2,0.055
2006-05-12,68.8,0.000
2006-05-13,71.0,0.091
2006-05-14,72.8,0.063
2006-05-15,66.4,0.000
2006-05-16,65.1,0.000
2006-05-17,69.9,0.024
2006-05-18,79.1,0.000
2006-05-19,79.2,0.000
2006-05-20,88.9,0.012
2006-05-21,87.6,0.000
2006-05-22,82.2,0.106
2006-05-23,85.1,0.000
2006-05-24,88.8,0.000
2006-05-25,90.8,0.024
2006-05-26,90.7,0.035
2006-05-27,90.6,0.071
2006-05-28,91.6,0.008
2006-05-29,88.9,0.000
2006-05-30,92.6,0.000
2006-05-31,90.8,0.000
2006-06-01,88.0,0.000
2006-06-02,84.2,0.614
2006-06-03,81.4,0.000
2006-06-04,82.2,0.000
2006-06-05,80.7,0.000
2006-06-06,82.6,0.000
2006-06-07,86.3,0.000
2006-06-08,89.1,0.000
2006-06-09,89.1,0.000
2006-06-10,92.2,0.000
2006-06-11,94.4,0.000
2006-06-12,90.9,0.291
2006-06-13,76.6,0.047
2006-06-14,88.8,0.000
2006-06-15,89.1,0.000
2006-06-16,89.1,0.000
2006-06-17,87.1,0.000
2006-06-18,87.5,0.000
2006-06-19,89.4,0.000
2006-06-20,94.4,0.000
2006-06-21,96.3,0.000
2006-06-22,97.9,0.067
2006-06-23,94.5,0.067
2006-06-24,91.3,0.201
2006-06-25,82.8,0.492
2006-06-26,80.0,0.760
2006-06-27,85.1,0.000
2006-06-28,86.3,0.000
2006-06-29,89.0,0.000
2006-06-30,89.0,0.000
2006-07-01,92.8,0.035
2006-07-02,94.3,0.000
2006-07-03,94.7,0.000
2006-07-04,95.4,0.031
2006-07-05,92.1,0.106
2006-07-06,86.5,0.075
2006-07-07,84.2,0.020
2006-07-08,84.4,0.000
2006-07-09,85.5,0.008
2006-07-10,87.5,0.000
2006-07-11,89.5,0.000
2006-07-12,91.4,0.004
2006-07-13,92.3,0.039
2006-07-14,93.3,0.016
2006-07-15,94.1,0.051
2006-07-16,93.9,0.000
2006-07-17,94.6,0.000
2006-07-18,94.4,0.000
2006-07-19,96.2,0.000
2006-07-20,95.5,0.000
2006-07-21,95.0,0.000
2006-07-22,91.1,0.327
2006-07-23,83.6,0.161
2006-07-24,84.1,0.311
2006-07-25,86.3,0.016
2006-07-26,90.1,0.008
2006-07-27,92.7,0.000
2006-07-28,96.3,0.000
2006-07-29,88.1,0.067
2006-07-30,88.1,0.047
2006-07-31,95.1,0.004
2006-08-01,96.0,0.000
2006-08-02,95.9,0.000
2006-08-03,96.1,0.000
2006-08-04,98.9,0.000
2006-08-05,94.0,0.091
2006-08-06,92.1,0.020
2006-08-07,95.9,0.000
2006-08-08,98.1,0.118
2006-08-09,96.4,0.000
2006-08-10,96.2,0.075
2006-08-11,89.6,0.043
2006-08-12,84.1,0.465
2006-08-13,80.4,0.000
2006-08-14,85.8,0.024
2006-08-15,89.9,0.035
2006-08-16,87.9,0.268
2006-08-17,85.3,0.028
2006-08-18,88.7,0.000
2006-08-19,90.8,0.000
2006-08-20,94.6,0.122
2006-08-21,93.1,0.008
2006-08-22,89.0,0.244
2006-08-23,88.1,0.055
2006-08-24,86.1,0.047
2006-08-25,84.7,0.028
2006-08-26,88.0,0.004
2006-08-27,88.9,0.000
2006-08-28,91.4,0.043
2006-08-29,91.7,0.189
2006-08-30,88.0,0.406
2006-08-31,78.5,0.866
2006-09-01,82.4,0.035
2006-09-02,83.2,0.130
2006-09-03,83.6,0.083
2006-09-04,87.1,0.043
2006-09-05,81.7,0.004
2006-09-06,83.3,0.000
2006-09-07,80.7,0.181
2006-09-08,81.9,0.000
2006-09-09,81.9,0.016
2006-09-10,83.2,0.000
2006-09-11,83.9,0.004
2006-09-12,77.6,0.646
2006-09-13,68.1,1.091
2006-09-14,77.4,0.000
2006-09-15,78.8,0.000
2006-09-16,80.0,0.000
2006-09-17,82.6,0.000
2006-09-18,83.2,0.583
2006-09-19,75.9,0.244
2006-09-20,71.1,0.000
2006-09-21,73.5,0.000
2006-09-22,78.1,0.350
2006-09-23,83.0,0.012
2006-09-24,80.0,0.276
2006-09-25,73.6,0.000
2006-09-26,75.2,0.000
2006-09-27,76.6,0.000
2006-09-28,79.1,0.043
2006-09-29,68.2,0.000
2006-09-30,75.1,0.000
2006-10-01,80.8,0.000
2006-10-02,80.9,0.000
2006-10-03,80.0,0.000
2006-10-04,81.7,0.000
2006-10-05,83.8,0.000
2006-10-06,75.5,0.000
2006-10-07,71.4,0.000
2006-10-08,71.4,0.000
2006-10-09,77.2,0.000
2006-10-10,79.2,0.000
2006-10-11,78.5,0.039
2006-10-12,70.6,0.000
2006-10-13,61.9,0.000
2006-10-14,68.3,0.000
2006-10-15,68.4,0.000
2006-10-16,60.3,0.240
2006-10-17,68.1,1.106
2006-10-18,75.1,0.008
2006-10-19,76.7,0.075
2006-10-20,68.7,0.000
2006-10-21,66.6,0.000
2006-10-22,67.2,0.449
2006-10-23,51.3,0.000
2006-10-24,53.0,0.000
2006-10-25,53.6,0.000
2006-10-26,61.9,0.000
2006-10-27,63.9,1.110
2006-10-28,59.3,0.000
2006-10-29,68.3,0.000
2006-10-30,69.8,0.000
2006-10-31,67.3,0.000
2006-11-01,72.2,0.004
2006-11-02,58.7,0.000
2006-11-03,53.3,0.000
2006-11-04,53.9,0.000
2006-11-05,57.5,0.000
2006-11-06,59.5,0.000
2006-11-07,56.8,0.756
2006-11-08,55.8,0.000
2006-11-09,71.0,0.000
2006-11-10,73.8,0.000
2006-11-11,67.2,0.094
2006-11-12,56.4,0.000
2006-11-13,62.9,0.000
2006-11-14,63.8,0.000
2006-11-15,62.3,1.898
2006-11-16,62.7,0.669
2006-11-17,53.0,0.000
2006-11-18,58.4,0.000
2006-11-19,50.4,0.000
2006-11-20,45.4,0.000
2006-11-21,47.8,0.000
2006-11-22,59.0,0.016
2006-11-23,63.5,0.000
2006-11-24,65.2,0.000
2006-11-25,64.5,0.000
2006-11-26,64.7,0.000
2006-11-27,65.3,0.000
2006-11-28,65.7,0.016
2006-11-29,65.3,0.016
2006-11-30,69.5,0.339
2006-12-01,66.3,0.228
2006-12-02,57.2,0.000
2006-12-03,56.8,0.000
2006-12-04,41.6,0.000
2006-12-05,50.4,0.000
2006-12-06,56.7,0.024
2006-12-07,49.4,0.000
2006-12-08,37.2,0.000
2006-12-09,46.5,0.000
2006-12-10,52.3,0.000
2006-12-11,62.6,0.000
2006-12-12,63.6,0.244
2006-12-13,63.0,0.067
2006-12-14,62.6,0.000
2006-12-15,65.9,0.000
2006-12-16,69.3,0.000
2006-12-17,68.5,0.000
2006-12-18,69.3,0.000
2006-12-19,68.0,0.000
2006-12-20,60.4,0.000
2006-12-21,55.4,0.150
2006-12-22,62.8,1.248
2006-12-23,59.8,0.000
2006-12-24,59.9,0.047
2006-12-25,54.4,1.209
2006-12-26,46.7,0.008
2006-12-27,48.9,0.000
2006-12-28,53.1,0.000
2006-12-29,59.1,0.000
2006-12-30,54.3,0.000
2006-12-31,64.4,1.650
2007-01-01,58.7,0.157
2007-01-02,54.0,0.000
2007-01-03,55.8,0.000
2007-01-04,62.0,0.024
2007-01-05,64.8,0.244
2007-01-06,62.3,0.000
2007-01-07,64.7,1.173
2007-01-08,57.3,0.055
2007-01-09,49.8,0.000
2007-01-10,46.0,0.000
2007-01-11,51.9,0.000
2007-01-12,62.5,0.000
2007-01-13,67.1,0.000
2007-01-14,67.5,0.000
2007-01-15,68.3,0.047
2007-01-16,57.0,0.063
2007-01-17,43.4,0.000
2007-01-18,39.4,0.063
2007-01-19,48.1,0.012
2007-01-20,48.2,0.000
2007-01-21,43.4,0.941
2007-01-22,46.0,0.244
2007-01-23,44.7,0.000
2007-01-24,47.8,0.000
2007-01-25,45.2,0.000
2007-01-26,49.1,0.000
2007-01-27,56.5,0.075
2007-01-28,42.4,0.083
2007-01-29,37.8,0.000
2007-01-30,48.2,0.000
2007-01-31,40.4,0.000
2007-02-01,38.7,0.760
2007-02-02,42.9,0.000
2007-02-03,40.1,0.000
2007-02-04,45.8,0.000
2007-02-05,40.4,0.000
2007-02-06,47.6,0.000
2007-02-07,57.3,0.000
2007-02-08,46.5,0.000
2007-02-09,37.5,0.008
2007-02-10,41.9,0.000
2007-02-11,51.2,0.000
2007-02-12,61.4,0.000
2007-02-13,60.4,0.213
2007-02-14,50.3,0.083
2007-02-15,40.4,0.000
2007-02-16,37.7,0.000
2007-02-17,45.0,0.028
2007-02-18,41.5,0.000
2007-02-19,53.0,0.000
2007-02-20,63.0,0.106
2007-02-21,60.1,0.244
2007-02-22,65.0,0.000
2007-02-23,59.0,0.000
2007-02-24,61.5,0.012
2007-02-25,66.7,0.409
2007-02-26,61.9,0.000
2007-02-27,65.4,0.000
2007-02-28,68.3,0.000
2007-03-01,62.8,2.098
2007-03-02,58.5,0.098
2007-03-03,58.5,0.000
2007-03-04,45.6,0.000
2007-03-05,56.0,0.000
2007-03-06,61.7,0.000
2007-03-07,67.3,0.000
2007-03-08,68.5,0.000
2007-03-09,61.3,0.000
2007-03-10,65.3,0.035
2007-03-11,71.3,0.000
2007-03-12,72.1,0.000
2007-03-13,75.8,0.000
2007-03-14,74.3,0.000
2007-03-15,69.8,0.201
2007-03-16,59.1,0.122
2007-03-17,50.4,0.000
2007-03-18,55.7,0.000
2007-03-19,68.2,0.000
2007-03-20,73.7,0.000
2007-03-21,75.7,0.000
2007-03-22,72.0,0.000
2007-03-23,78.2,0.000
2007-03-24,80.9,0.000
2007-03-25,86.2,0.000
2007-03-26,80.4,0.000
2007-03-27,80.0,0.000
2007-03-28,79.8,0.008
2007-03-29,77.2,0.004
2007-03-30,67.8,0.020
2007-03-31,76.3,0.000
2007-04-01,69.2,0.720
2007-04-02,72.3,0.102
2007-04-03,79.1,0.028
2007-04-04,69.8,0.098
2007-04-05,54.8,0.000
2007-04-06,55.2,0.000
2007-04-07,43.1,0.000
2007-04-08,50.1,0.000
2007-04-09,52.8,0.000
2007-04-10,65.6,0.031
2007-04-11,59.9,0.366
2007-04-12,67.2,0.000
2007-04-13,69.2,0.008
2007-04-14,73.7,1.213
2007-04-15,62.8,0.161
2007-04-16,64.0,0.000
2007-04-17,69.6,0.000
2007-04-18,69.2,0.000
2007-04-19,70.1,0.000
2007-04-20,65.8,0.000
2007-04-21,72.8,0.000
2007-04-22,76.4,0.000
2007-04-23,77.8,0.000
2007-04-24,79.3,0.000
2007-04-25,80.0,0.000
2007-04-26,78.1,0.051
2007-04-27,71.9,0.071
2007-04-28,75.0,0.000
2007-04-29,78.7,0.000
2007-04-30,84.3,0.000
2007-05-01,87.5,0.000
2007-05-02,86.0,0.000
2007-05-03,85.5,0.004
2007-05-04,82.9,0.102
2007-05-05,72.9,0.083
2007-05-06,77.1,0.000
2007-05-07,72.7,0.000
2007-05-08,79.9,0.000
2007-05-09,84.7,0.000
2007-05-10,85.5,0.000
2007-05-11,88.0,0.051
2007-05-12,85.5,0.094
2007-05-13,87.8,0.000
2007-05-14,80.2,0.000
2007-05-15,81.9,0.000
2007-05-16,76.1,0.291
2007-05-17,76.1,0.000
2007-05-18,74.7,0.000
2007-05-19,76.1,0.000
2007-05-20,82.0,0.000
2007-05-21,85.9,0.000
2007-05-22,86.7,0.004
2007-05-23,83.6,0.004
2007-05-24,80.9,0.000
2007-05-25,82.4,0.000
2007-05-26,86.1,0.000
2007-05-27,86.3,0.000
2007-05-28,82.9,0.000
2007-05-29,86.5,0.000
2007-05-30,88.1,0.000
2007-05-31,86.6,0.000
2007-06-01,87.2,0.004
2007-06-02,80.0,0.000
2007-06-03,85.1,0.004
2007-06-04,86.1,0.000
2007-06-05,86.3,0.035
2007-06-06,89.9,0.000
2007-06-07,90.3,0.000
2007-06-08,90.9,0.118
2007-06-09,92.9,0.000
2007-06-10,94.4,0.000
2007-06-11,89.2,0.098
2007-06-12,84.9,0.079
2007-06-13,84.9,0.000
2007-06-14,82.7,0.067
2007-06-15,82.7,0.094
2007-06-16,88.0,0.004
2007-06-17,93.4,0.000
2007-06-18,94.3,0.008
2007-06-19,81.8,1.354
2007-06-20,86.7,0.020
2007-06-21,86.9,0.000
2007-06-22,90.8,0.000
2007-06-23,92.7,0.000
2007-06-24,92.7,0.000
2007-06-25,92.3,0.094
2007-06-26,90.0,0.008
2007-06-27,90.4,0.035
2007-06-28,91.9,0.000
2007-06-29,91.7,0.110
2007-06-30,92.2,0.075
2007-07-01,92.4,0.075
2007-07-02,81.6,0.047
2007-07-03,76.9,0.035
2007-07-04,85.1,0.000
2007-07-05,88.3,0.000
2007-07-06,89.2,0.110
2007-07-07,76.4,0.697
2007-07-08,78.6,0.815
2007-07-09,87.2,0.126
2007-07-10,83.3,0.476
2007-07-11,78.6,0.402
2007-07-12,84.3,0.000
2007-07-13,82.1,0.000
2007-07-14,80.3,0.079
2007-07-15,79.3,0.201
2007-07-16,83.0,0.004
2007-07-17,85.4,0.165
2007-07-18,85.5,0.071
2007-07-19,86.4,0.177
2007-07-20,86.2,0.079
2007-07-21,84.6,0.000
2007-07-22,80.4,0.024
2007-07-23,82.7,0.000
2007-07-24,85.5,0.000
2007-07-25,84.9,0.130
2007-07-26,82.7,0.106
2007-07-27,87.4,0.091
2007-07-28,86.0,0.169
2007-07-29,85.0,0.669
2007-07-30,86.3,0.024
2007-07-31,86.8,0.000
2007-08-01,88.1,0.016
2007-08-02,88.8,0.000
2007-08-03,90.0,0.000
2007-08-04,94.2,0.000
2007-08-05,95.1,0.012
2007-08-06,94.4,0.000
2007-08-07,96.2,0.000
2007-08-08,96.5,0.000
2007-08-09,98.7,0.000
2007-08-10,100.3,0.000
2007-08-11,99.4,0.000
2007-08-12,91.2,0.039
2007-08-13,98.5,0.000
2007-08-14,98.6,0.000
2007-08-15,99.8,0.000
2007-08-16,99.2,0.000
2007-08-17,100.0,0.067
2007-08-18,97.1,0.008
2007-08-19,94.7,0.000
2007-08-20,94.6,0.000
2007-08-21,95.1,0.000
2007-08-22,99.5,0.000
2007-08-23,98.7,0.008
2007-08-24,93.5,0.102
2007-08-25,92.1,0.177
2007-08-26,88.3,0.220
2007-08-27,86.1,0.264
2007-08-28,86.1,0.079
2007-08-29,87.4,0.441
2007-08-30,87.4,0.276
2007-08-31,83.1,0.150
2007-09-01,82.5,0.035
2007-09-02,82.9,0.000
2007-09-03,86.9,0.000
2007-09-04,89.9,0.000
2007-09-05,89.4,0.000
2007-09-06,86.8,0.000
2007-09-07,86.8,0.000
2007-09-08,88.2,0.000
2007-09-09,89.6,0.000
2007-09-10,92.0,0.000
2007-09-11,91.1,0.087
2007-09-12,84.7,0.067
2007-09-13,87.1,0.543
2007-09-14,78.2,1.854
2007-09-15,78.8,0.000
2007-09-16,74.8,0.000
2007-09-17,77.3,0.000
2007-09-18,77.3,0.000
2007-09-19,79.9,0.000
2007-09-20,79.4,0.000
2007-09-21,75.8,0.000
2007-09-22,83.6,0.012
2007-09-23,83.9,0.000
2007-09-24,86.8,0.004
2007-09-25,85.6,0.016
2007-09-26,85.6,0.000
2007-09-27,84.5,0.098
2007-09-28,84.5,0.000
2007-09-29,81.1,0.000
2007-09-30,78.7,0.000
2007-10-01,79.9,0.000
2007-10-02,82.0,0.000
2007-10-03,80.3,0.157
2007-10-04,79.1,0.185
2007-10-05,80.8,0.016
2007-10-06,80.2,0.016
2007-10-07,84.0,0.000
2007-10-08,82.4,0.016
2007-10-09,83.1,0.055
2007-10-10,81.9,0.000
2007-10-11,67.4,0.000
2007-10-12,72.3,0.000
2007-10-13,74.2,0.000
2007-10-14,78.5,0.000
2007-10-15,79.8,0.000
2007-10-16,77.3,0.004
