time,temperature_2m_max (°F),precipitation_sum (inch)
2/12/2006,31,0
2/13/2006,34.9,0
2/14/2006,45.1,0
2/15/2006,40.3,0.094
2/16/2006,44.6,0.689
2/17/2006,25.6,0
2/18/2006,9.3,0
2/19/2006,20.6,0
2/20/2006,32,0
2/21/2006,34,0
2/22/2006,40.8,0
2/23/2006,37.3,0
2/24/2006,40.7,0
2/25/2006,40.1,0
2/26/2006,32.3,0
2/27/2006,34.1,0
2/28/2006,33.1,0
3/1/2006,37.2,0.008
3/2/2006,34,0.114
3/3/2006,30.1,0
3/4/2006,32.3,0
3/5/2006,32.2,0.319
3/6/2006,33.4,0.047
3/7/2006,39.4,0.051
3/8/2006,46.6,0.295
3/9/2006,50.3,0.638
3/10/2006,45.9,0.079
3/11/2006,57.4,0.248
3/12/2006,53.6,0.437
3/13/2006,58.7,0.488
3/14/2006,39.2,0
3/15/2006,37.6,0
3/16/2006,36.4,0.094
3/17/2006,33.7,0
3/18/2006,33,0
3/19/2006,35.9,0
3/20/2006,34.3,0
3/21/2006,31.6,0
3/22/2006,40.5,0
3/23/2006,37.9,0.004
3/24/2006,36.4,0.047
3/25/2006,38.3,0
3/26/2006,38.8,0
3/27/2006,45.2,0.059
3/28/2006,41,0.118
3/29/2006,46.5,0
3/30/2006,59.5,0
3/31/2006,61.8,0.043
4/1/2006,47.1,0
4/2/2006,56.8,0.677
4/3/2006,54.7,0.378
4/4/2006,50.9,0
4/5/2006,47.2,0
4/6/2006,54.3,0.012
4/7/2006,53.9,0.075
4/8/2006,37.2,0
4/9/2006,46.4,0
4/10/2006,59.6,0
4/11/2006,64.3,0.004
4/12/2006,65.5,0.051
4/13/2006,69.3,0.146
4/14/2006,70.2,0.311
4/15/2006,54.9,0
4/16/2006,57,1.189
4/17/2006,48.8,0.173
4/18/2006,58.4,0
4/19/2006,66.7,0.087
4/20/2006,66.4,0.106
4/21/2006,63.6,0
4/22/2006,64.6,0.012
4/23/2006,65.8,0
4/24/2006,65.6,0
4/25/2006,56.4,0.15
4/26/2006,59.2,0
4/27/2006,57.8,0
4/28/2006,60.7,0
4/29/2006,59.6,0.228
4/30/2006,56.8,0.827
5/1/2006,61.9,0.248
5/2/2006,61.6,0.157
5/3/2006,71.8,0
5/4/2006,62,0
5/5/2006,57.5,0
5/6/2006,52.1,0
5/7/2006,64.2,0
5/8/2006,68.4,0
5/9/2006,69,0.047
5/10/2006,68.3,0.122
5/11/2006,59.2,0.972
5/12/2006,46.2,0.295
5/13/2006,49.5,0.138
5/14/2006,52.6,0.031
5/15/2006,54.2,0.185
5/16/2006,58.3,0.039
5/17/2006,67.5,0.311
5/18/2006,57.8,0.063
5/19/2006,56.2,0
5/20/2006,68.2,0
5/21/2006,56.3,0.02
5/22/2006,55.6,0
5/23/2006,68,0
5/24/2006,74.2,0.102
5/25/2006,73.1,0.197
5/26/2006,72.2,0.012
5/27/2006,80.4,0
5/28/2006,86.2,0
5/29/2006,84.7,0.024
5/30/2006,81.7,0.598
5/31/2006,73.5,0.028
6/1/2006,69,0.008
6/2/2006,71.9,0.008
6/3/2006,66.6,0
6/4/2006,70.9,0
6/5/2006,76,0
6/6/2006,78.9,0.146
6/7/2006,74.4,0.106
6/8/2006,78.2,0
6/9/2006,66.9,0
6/10/2006,61,0.98
6/11/2006,62.1,0.024
6/12/2006,62.8,0
6/13/2006,68.1,0
6/14/2006,73.7,0
6/15/2006,81.1,0
6/16/2006,85.4,0
6/17/2006,86.9,0
6/18/2006,77.2,1.858
6/19/2006,82.1,0.055
6/20/2006,74.9,0.008
6/21/2006,85.3,0.012
6/22/2006,81.4,0
6/23/2006,73.7,0
6/24/2006,75.6,0
6/25/2006,76.6,0.339
6/26/2006,70.9,0.394
6/27/2006,76.2,0.012
6/28/2006,75.8,0
6/29/2006,74.6,0
6/30/2006,80,0
7/1/2006,86,0
7/2/2006,84.4,0
7/3/2006,83.3,0.433
7/4/2006,75.5,0
7/5/2006,72,0
7/6/2006,74.5,0
7/7/2006,79,0
7/8/2006,83.2,0.028
7/9/2006,85.3,0.087
7/10/2006,77,0.02
7/11/2006,76.6,0.248
7/12/2006,78.4,0.055
7/13/2006,83.5,0.012
7/14/2006,83.5,0.26
7/15/2006,89.6,0
7/16/2006,90.7,0
7/17/2006,90.7,0.016
7/18/2006,77.2,0.059
7/19/2006,88.9,0
7/20/2006,86.2,0.189
7/21/2006,77.5,0.201
7/22/2006,76.4,0.008
7/23/2006,78.1,0.008
7/24/2006,85.1,0
7/25/2006,88.7,0.012
7/26/2006,82.4,0.169
7/27/2006,83.5,0.236
7/28/2006,87.6,0.031
7/29/2006,90,0
7/30/2006,89.7,0.043
7/31/2006,94.6,0
8/1/2006,93.7,0
8/2/2006,92.4,0
8/3/2006,79.1,1.059
8/4/2006,82.7,0
8/5/2006,84.3,0
8/6/2006,86,0
8/7/2006,80.4,0.028
8/8/2006,74.6,0
8/9/2006,83.9,0
8/10/2006,79.4,0.264
8/11/2006,75.9,0.008
8/12/2006,76.3,0
8/13/2006,81.4,0
8/14/2006,79,0.339
8/15/2006,78.6,0
8/16/2006,78.1,0
8/17/2006,81.9,0.047
8/18/2006,81.2,0.854
8/19/2006,79.2,0.059
8/20/2006,72.2,0.012
8/21/2006,77.9,0
8/22/2006,81.9,0
8/23/2006,85.2,0.071
8/24/2006,85.7,0
8/25/2006,84.7,0
8/26/2006,81.7,0.362
8/27/2006,75.6,0.028
8/28/2006,73.4,1.008
8/29/2006,69.7,0.319
8/30/2006,71.1,0.071
8/31/2006,71.2,0
9/1/2006,70.9,0
9/2/2006,71.2,0
9/3/2006,74.1,0
9/4/2006,69.5,0.047
9/5/2006,72.7,0.13
9/6/2006,76.3,0
9/7/2006,79.6,0
9/8/2006,79.9,0
9/9/2006,69.7,0
9/10/2006,65.6,0.331
9/11/2006,67,1.118
9/12/2006,71.9,1.012
9/13/2006,66.8,0.654
9/14/2006,69,0.004
9/15/2006,74.5,0
9/16/2006,75.5,0
9/17/2006,78.7,0.583
9/18/2006,69.6,0.035
9/19/2006,55.9,0
9/20/2006,59.2,0
9/21/2006,65.1,0.012
9/22/2006,67.8,0.669
9/23/2006,70.7,0.791
9/24/2006,62.8,0.016
9/25/2006,67.5,0
9/26/2006,68.9,0
9/27/2006,65.8,0
9/28/2006,55.2,0.035
9/29/2006,60.5,0.028
9/30/2006,64.2,0.091
10/1/2006,70.9,0
10/2/2006,75.3,0.142
10/3/2006,78.1,0
10/4/2006,74.5,0.012
10/5/2006,58.3,0
10/6/2006,56.4,0
10/7/2006,64.2,0
10/8/2006,68.1,0
10/9/2006,62.9,0
10/10/2006,57.6,0.035
10/11/2006,57.1,0.437
10/12/2006,41.7,0.016
10/13/2006,48.6,0
10/14/2006,48.6,0
10/15/2006,51.3,0
10/16/2006,54.6,0.551
10/17/2006,55.2,0.772
10/18/2006,59.9,0.299
10/19/2006,45.7,0.004
10/20/2006,52.1,0
10/21/2006,56.7,0.15
10/22/2006,49.9,0.122
10/23/2006,42.2,0.008
10/24/2006,45.2,0
10/25/2006,47.9,0
10/26/2006,44.5,0.693
10/27/2006,46.7,0.031
10/28/2006,49.4,0.012
10/29/2006,50.8,0
10/30/2006,62.2,0.008
10/31/2006,59.5,0
11/1/2006,40.4,0
11/2/2006,35.2,0
11/3/2006,38.2,0
11/4/2006,45.9,0.008
11/5/2006,50.8,0
11/6/2006,52.4,0.031
